occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
0.6,0.227,0.227,0,0,0.5,0.61,0.421,0.612,0.217,0,0.562,0.144,0
1,0.384,0.384,0,0,0,0.119,0.912,0.658,0.473,0,0.632,0.216,0
0.8,0.384,0.384,0,0,0,0,0.884,0.628,0.533,0,0.104,0.353,0.0935
1,0.486,0.486,0,0.483,0,0,0.884,0.608,0.657,0.48,0,0.568,0.284
0.8,0.455,0.455,0,0.45,0,0,0.768,0.565,0.471,0.471,0,0.202,0.136
0.8,0.354,0.354,0,0,0,0,0.768,0.534,0.287,0,0,0.0361,0
0.8,0.129,0.129,0,0,0,0,0.653,0.528,0.0906,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.18,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.118,0.118,0.233,0,0,0,0.421,0.555,0.0339,0,0,0.123,0.179
0.8,0.117,0.117,0,0,0,0,0.421,0.558,0.0465,0,0,0,0
0.8,0.178,0.178,0,0,0,0,0.421,0.554,0.0955,0,0,0.138,0.201
0.8,0.235,0.235,0,0,0,0,0.421,0.55,0.159,0,0.204,0.349,0.351
0.8,0.284,0.284,0,0,1,0.102,0.421,0.546,0.225,0,0.293,0.445,0.597
0.4,0.162,0.162,0,0,0,0.39,0.421,0.554,0.13,0,0,0.326,0.0544
0.4,0.161,0.161,0,0,0,0,0.421,0.554,0.151,0,0,0.216,0
0.4,0.105,0.105,0,0,0,0,0.421,0.558,0.0946,0,0,0.0361,0
0.6,0.217,0.217,0,0,0,0,0.421,0.565,0.272,0,0,0.144,0
0.8,0.275,0.275,0,0,0,0,0.421,0.597,0.375,0,0,0.18,0
0.8,0.286,0.286,0,0,0,0,0.421,0.628,0.387,0,0,0.108,0
0.8,0.317,0.317,0,0,0,0,0.814,0.639,0.456,0,0,0.325,0
0.6,0.217,0.217,0,0.233,0,0,0.653,0.595,0.308,0.177,0,0.18,0
0.6,0.268,0.268,0,0.467,0,0,0.653,0.585,0.36,0.507,0,0,0
0.6,0.185,0.185,0,0,0,0,0.537,0.563,0.176,0,0,0.108,0
1,0.354,0.354,0,0,0,0,0.768,0.534,0.312,0,0,0.0722,0
1,0.129,0.129,0,0,0,0,0.653,0.528,0.104,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0656,0.0656,0,0,0,0,0.537,0.541,0.0208,0,0,0.156,0.228
0.8,0.0495,0.0495,0.0167,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.117,0.117,1,0,0,0,0.421,0.554,0.0339,0,0,0,0
0.8,0.116,0.116,0.15,0,0,0,0.421,0.557,0.0466,0,0,0,0
0.6,0.112,0.112,0,0,0,0,0.421,0.557,0.057,0,0,0,0
0.4,0.11,0.11,0.233,0,0,0,0.421,0.557,0.0651,0,0,0.0361,0
0.6,0.164,0.164,0,0,0,0,0.421,0.552,0.122,0,0,0.0361,0
0.6,0.159,0.159,0,0,0,0,0.421,0.552,0.13,0,0,0.108,0
0.6,0.158,0.158,0,0,0,0,0.421,0.552,0.152,0,0,0.0361,0
0.4,0.104,0.104,0,0,0,0,0.421,0.557,0.0949,0,0,0.144,0
0.4,0.104,0.104,0,0.817,0,0,0.421,0.562,0.103,0.593,0,0.144,0
0.4,0.159,0.159,0.0167,0.1,0,0,0.421,0.578,0.197,0.634,0,0.0722,0
0.8,0.28,0.28,1,0,0,0,0.421,0.625,0.388,0.719,0,0.108,0
0.6,0.246,0.246,0.15,0,0,0,0.716,0.617,0.347,0.321,0,0.0722,0
0.6,0.296,0.296,0,0,0,0,0.768,0.609,0.454,0,0,0.18,0
0.6,0.374,0.374,0,0,0,0,0.768,0.593,0.533,0,0,0.144,0
0.8,0.452,0.452,0,0,0,0,0.768,0.563,0.492,0,0,0.144,0
0.8,0.352,0.352,0,0,0,0,0.768,0.532,0.313,0,0,0.0722,0
1,0.129,0.129,0,0,0,0,0.653,0.526,0.104,0,0,0.0776,0.113
1,0.0792,0.0792,0,0,0,0,0.653,0.521,0.0429,0,0,0,0
1,0.0545,0.0545,0,0,0,0,0.537,0.541,0.0208,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.541,0.0168,0,0,0.0722,0
1,0.0495,0.0495,0,0,0,0,0.537,0.541,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.155,0.121
0.8,0.101,0.101,0,0,0,0,0.537,0.547,0.0258,0,0,0.423,0.354
0.6,0.117,0.117,0,0,0,0,0.421,0.554,0.0308,0,0,0.397,0.105
0.6,0.248,0.248,0,0,0,0,0.421,0.547,0.0727,0,0,0,0
0.6,0.237,0.237,0,0,0,0,0.421,0.547,0.0849,0,0.0333,0,0
0.4,0.17,0.17,0,0,0.75,0,0.421,0.552,0.0682,0,0.668,0.108,0
0.4,0.164,0.164,0,0,0.55,0.559,0.421,0.552,0.0745,0,0.229,0.18,0
0.2,0.104,0.104,0.233,0,0,0.136,0.421,0.557,0.047,0,0,0.0722,0
0.4,0.158,0.158,0,0,0,0,0.421,0.552,0.0872,0,0,0,0
0.4,0.158,0.158,0,0,0,0,0.421,0.552,0.0917,0,0,0.216,0
0.6,0.212,0.212,0,0,0,0,0.421,0.563,0.145,0,0,0,0
0.6,0.214,0.214,0,0,0,0,0.421,0.586,0.178,0,0,0.198,0.0652
0.8,0.28,0.28,0.183,0,0,0,0.421,0.625,0.285,0,0.126,0.601,0.192
0.8,0.312,0.312,0.283,0,0.75,0.0678,0.814,0.635,0.382,0,0.507,0.0722,0
0.8,0.379,0.379,0,0,0.0333,0.39,0.884,0.625,0.534,0,0.257,0.266,0.177
0.8,0.482,0.482,0,0,0,0,0.884,0.604,0.659,0,0,0.435,0.213
1,0.318,0.318,0,0,0,0,0.653,0.562,0.32,0,0,0.233,0.235
1,0.251,0.251,0,0,0,0,0.653,0.542,0.197,0,0,0.285,0.416
1,0.0894,0.0894,0,0,0,0,0.537,0.544,0.0533,0,0,0.144,0
1,0.0644,0.0644,0,0,0,0,0.537,0.541,0.0294,0,0,0.082,0.12
1,0.0545,0.0545,0,0,0,0,0.537,0.541,0.0208,0,0,0.104,0.152
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0656,0.0656,0,0,0,0,0.537,0.541,0.0208,0,0,0,0
1,0.152,0.152,0.233,0,0,0,0.653,0.532,0.0357,0,0,0.099,0.145
0.4,0.117,0.117,0,0,0,0,0.421,0.554,0.0308,0,0,0.0851,0.124
0.2,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108,0
0.4,0.112,0.112,0,0,0,0,0.421,0.557,0.0389,0,0,0.144,0
0.4,0.11,0.11,0,0,0,0,0.421,0.557,0.042,0,0,0.0361,0
0.4,0.164,0.164,0,0,0,0,0.421,0.552,0.0745,0,0,0.0361,0
0.4,0.159,0.159,0,0,0,0,0.421,0.552,0.0782,0,0,0.108,0
0.4,0.158,0.158,0,0,0,0,0.421,0.552,0.0872,0,0,0.253,0
0.2,0.104,0.104,0,0,0,0,0.421,0.557,0.0538,0,0,0.108,0
0.2,0.104,0.104,0,0,0,0,0.421,0.562,0.0588,0,0,0.0722,0
0.4,0.159,0.159,0,0.483,0,0,0.421,0.578,0.124,0.318,0,0.145,0.212
0.8,0.28,0.28,0.417,0.433,0,0,0.421,0.625,0.285,0.323,0,0.109,0.106
0.8,0.312,0.312,0.05,0,0,0,0.814,0.635,0.382,0,0,0.0361,0
0.8,0.379,0.379,0,0,0.5,0,0.884,0.625,0.534,0,0.309,0.287,0.103
0.8,0.482,0.482,0,0,1,0,0.884,0.604,0.659,0,0.358,0.139,0.203
0.8,0.452,0.452,0,0,0.333,0.695,0.768,0.563,0.472,0,0.759,0.273,0.293
1,0.352,0.352,0,0,0,0,0.768,0.532,0.288,0,0.471,0.302,0.125
1,0.129,0.129,0,0,0,0,0.653,0.526,0.0908,0,0.43,0.108,0
1,0.0644,0.0644,0,0,0,0,0.537,0.541,0.0294,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0699,0.102
1,0.152,0.152,0,0,0,0,0.653,0.532,0.0357,0,0,0.202,0.295
0.8,0.117,0.117,0.183,0,0,0,0.421,0.554,0.0308,0,0,0.201,0.293
0.8,0.248,0.248,0.983,0,0,0,0.421,0.547,0.0727,0,0,0,0
0.6,0.175,0.175,0,0,0,0,0.421,0.552,0.0619,0,0,0.0722,0
0.6,0.17,0.17,0,0,0,0,0.421,0.552,0.0682,0,0,0.191,0.121
0.4,0.164,0.164,0,0,0,0,0.421,0.552,0.0745,0,0,0.128,0.134
0.4,0.159,0.159,0,0,0,0,0.421,0.552,0.0782,0,0.329,0.0361,0
0.6,0.212,0.212,0,0,1,0,0.421,0.547,0.123,0,0.604,0.0361,0
0.6,0.212,0.212,0,0,1,0.0169,0.421,0.547,0.13,0,0.612,0.0722,0
0.4,0.158,0.158,0,0,0.0833,0.678,0.421,0.562,0.102,0,0.242,0.0722,0
0.6,0.214,0.214,0.467,0,0,0,0.421,0.586,0.178,0,0,0.218,0.108
0.8,0.28,0.28,0,0,0,0,0.421,0.625,0.285,0,0,0.361,0
0.6,0.246,0.246,0,0,0,0,0.716,0.617,0.291,0,0,0.0722,0
0.8,0.379,0.379,0,0,0,0,0.884,0.625,0.534,0,0,0.272,0.081
0.8,0.482,0.482,0,0,0,0,0.884,0.604,0.659,0,0,0.108,0
0.8,0.318,0.318,0,0,0,0,0.653,0.562,0.32,0,0,0.0722,0
0.8,0.15,0.15,0,0,0,0,0.537,0.552,0.107,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0.433,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.101,0.101,0.267,0,0.25,0,0.537,0.547,0.0258,0,0.38,0.0856,0.125
0.8,0.184,0.184,0,0,1,0,0.421,0.547,0.0456,0,0.477,0,0
0.8,0.182,0.182,0,0,1,0,0.421,0.552,0.0538,0,0,0,0
0.8,0.175,0.175,0,0,0.1,0.695,0.421,0.552,0.0619,0,0,0.108,0
0.6,0.23,0.23,0,0,0,0,0.421,0.547,0.0944,0,0,0.0361,0
0.6,0.221,0.221,0,0,0,0,0.421,0.547,0.104,0,0,0.0361,0
0.6,0.214,0.214,0,0,0,0,0.421,0.547,0.109,0,0,0.216,0
0.4,0.158,0.158,0,0,0.5,0,0.421,0.552,0.0872,0,0.571,0.0722,0
0.2,0.104,0.104,0,0,0.8,0.305,0.421,0.557,0.0538,0,0.609,0.0361,0
0.2,0.104,0.104,0,0,0,0.864,0.421,0.562,0.0588,0,0,0.108,0
0.6,0.214,0.214,0.467,0,0,0,0.421,0.586,0.178,0,0,0.18,0
0.8,0.28,0.28,0,0,0,0,0.421,0.625,0.285,0,0,0.361,0
0.6,0.246,0.246,0,0.217,0,0,0.716,0.617,0.291,0.548,0,0.0722,0
0.6,0.296,0.296,0,0,0,0,0.768,0.609,0.405,0.483,0,0.216,0
0.8,0.482,0.482,0,0,0,0,0.884,0.604,0.659,0,0,0.193,0.0185
1,0.452,0.452,0,0.683,0,0,0.768,0.563,0.472,0.639,0,0.492,0.559
0.8,0.251,0.251,0,0,0,0,0.653,0.542,0.197,0,0,0.121,0.0191
0.8,0.129,0.129,0,0,0,0,0.653,0.526,0.0908,0,0,0.167,0.244
0.8,0.0644,0.0644,0,0,0,0,0.537,0.541,0.0294,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0656,0.0656,0,0,0,0,0.537,0.541,0.0208,0,0,0.0942,0.137
0.8,0.152,0.152,0.65,0,0,0,0.653,0.532,0.0357,0,0,0,0
0.8,0.251,0.251,0.983,0,0,0,0.421,0.54,0.0605,0,0,0,0
0.4,0.182,0.182,0,0,0,0,0.421,0.552,0.0538,0,0,0,0
0.2,0.112,0.112,0,0,0,0,0.421,0.557,0.0389,0,0,0.144,0
0.4,0.11,0.11,0,0,0,0,0.421,0.557,0.042,0,0,0.0361,0
0.4,0.107,0.107,0,0,0,0,0.421,0.557,0.0452,0,0,0.36,0.156
0.6,0.214,0.214,0.233,0.45,0,0,0.421,0.547,0.109,0.471,0,0,0
0.6,0.212,0.212,0,0,0,0,0.421,0.547,0.123,0.248,0,0.253,0
0.4,0.158,0.158,0,0,0,0,0.421,0.552,0.0917,0,0,0.144,0
0.4,0.158,0.158,0,0,0,0,0.421,0.562,0.102,0,0,0.0361,0
0.8,0.269,0.269,0.433,0,0,0,0.421,0.594,0.233,0,0,0.458,0.0893
1,0.338,0.338,0.0333,0,0,0,0.421,0.64,0.352,0,0,0.458,0.458
0.8,0.312,0.312,0,0.217,0,0,0.814,0.635,0.382,0.208,0,0.596,0.397
0.8,0.379,0.379,0,0,0,0,0.884,0.625,0.534,0.632,0,0.21,0.201
0.8,0.482,0.482,0,0,0,0,0.884,0.604,0.659,0.539,0,0.195,0.232
0.8,0.586,0.586,0,0,0,0,0.884,0.563,0.624,0.56,0,0.254,0.161
0.8,0.352,0.352,0,0,0,0,0.768,0.532,0.288,0.66,0,0.216,0
0.8,0.0894,0.0894,0,0,0,0,0.537,0.544,0.0533,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0718,0.105
1,0.0495,0.0495,0,0,0,0,0.537,0.541,0.0199,0,0,0.327,0.18
1,0.0495,0.0495,0,0,0,0,0.537,0.541,0.0181,0,0,0.101,0.147
0.8,0.0498,0.0498,0,0,0,0,0.537,0.541,0.0195,0,0,0.0665,0.0971
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.2,0.133
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.108,0
0.8,0.184,0.184,0,0,0,0,0.421,0.547,0.0497,0,0,0.335,0.225
0.6,0.116,0.116,0.0167,0,0,0,0.421,0.557,0.0466,0,0,0,0
0.4,0.175,0.175,0.217,0,0,0,0.421,0.552,0.0958,0,0,0.0405,0.059
0.6,0.23,0.23,0,0,0,0,0.421,0.547,0.159,0,0,0.305,0.235
0.6,0.221,0.221,0,0,0,0,0.421,0.547,0.174,0,0,0.302,0.125
0.4,0.159,0.159,0,0,0,0,0.421,0.552,0.13,0,0,0,0
0.2,0.104,0.104,0,0,0,0,0.421,0.557,0.0849,0,0,0.0361,0
0.4,0.158,0.158,0,0,0,0,0.421,0.552,0.172,0,0,0.227,0.278
0.4,0.158,0.158,0,0,0,0,0.421,0.562,0.188,0,0,0.158,0.0193
0.2,0.104,0.104,0.0167,0,0,0,0.421,0.57,0.108,0,0,0.253,0
0.4,0.165,0.165,0.217,0,0,0,0.421,0.593,0.203,0,0,0.108,0
0.6,0.246,0.246,0,0,0,0,0.716,0.617,0.347,0,0,0.216,0
0.6,0.296,0.296,0,0,0,0,0.768,0.609,0.454,0,0,0.253,0
0.6,0.374,0.374,0,0,0,0,0.768,0.593,0.533,0,0,0.216,0
0.8,0.586,0.586,0,0,0,0,0.884,0.563,0.65,0,0,0.0361,0
1,0.352,0.352,0,0,0,0,0.768,0.532,0.313,0,0,0.269,0.34
1,0.129,0.129,0,0,0,0,0.653,0.526,0.104,0,0,0,0
1,0.0792,0.0792,0,0,0,0,0.653,0.521,0.0506,0,0,0,0
1,0.0545,0.0545,0,0,0,0,0.537,0.541,0.0244,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.18,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0361,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.6,0.0495,0.0495,0.0167,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.6,0.116,0.116,0.217,0,0,0,0.421,0.557,0.0466,0,0,0,0
0.6,0.237,0.237,0,0,0,0,0.421,0.547,0.135,0,0,0,0
0.6,0.23,0.23,0,0,0,0,0.421,0.547,0.159,0,0,0.196,0.286
0.4,0.164,0.164,0,0,0,0,0.421,0.552,0.122,0,0,0.0361,0
0.4,0.159,0.159,0,0,0,0,0.421,0.552,0.13,0,0,0.0722,0
0.6,0.212,0.212,0,0,0,0,0.421,0.547,0.219,0,0,0.289,0
0.6,0.212,0.212,0,0,0,0,0.421,0.547,0.248,0,0,0.0722,0
0.4,0.104,0.104,0,0,0,0,0.421,0.562,0.103,0,0,0.18,0
0.6,0.159,0.159,0,0,0,0,0.421,0.578,0.197,0,0,0.18,0
0.8,0.165,0.165,0,0.0667,0,0,0.421,0.593,0.203,0.131,0,0.144,0
0.8,0.181,0.181,0,0.383,0,0,0.618,0.598,0.238,0.754,0,0.144,0
0.8,0.214,0.214,0,0,0,0,0.653,0.593,0.309,0.171,0,0.108,0
1,0.266,0.266,0,0,0,0,0.653,0.583,0.361,0,0,0.0722,0
1,0.452,0.452,0,0,0,0,0.768,0.563,0.492,0,0,0.0361,0
1,0.251,0.251,0,0,0,0,0.653,0.542,0.215,0,0,0.185,0.217
1,0.0894,0.0894,0,0,0,0,0.537,0.544,0.061,0,0,0.117,0.118
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0593,0.0864
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.152,0.152,0.233,0,0,0,0.653,0.532,0.0357,0,0,0.21,0.307
1,0.184,0.184,0,0,0,0,0.421,0.547,0.0456,0,0,0.318,0.464
0.8,0.182,0.182,0,0,0,0,0.421,0.552,0.0538,0,0,0.0654,0.0955
0.8,0.237,0.237,0,0,0,0,0.421,0.547,0.0849,0,0,0.165,0.136
0.8,0.23,0.23,0,0,0,0,0.421,0.547,0.0944,0,0,0.253,0
0.6,0.164,0.164,0,0,0,0,0.421,0.552,0.0745,0,0,0.325,0
0.6,0.159,0.159,0,0,0,0,0.421,0.552,0.0782,0,0,0.108,0
0.6,0.158,0.158,0,0,0,0,0.421,0.552,0.0872,0,0,0.0722,0
0.2,0.104,0.104,0,0,0,0,0.421,0.557,0.0538,0,0,0.216,0
0.4,0.158,0.158,0,0,0,0,0.421,0.562,0.102,0,0,0.0722,0
0.4,0.159,0.159,0,0,0,0,0.421,0.578,0.124,0,0,0.144,0
0.6,0.223,0.223,0,0,0,0,0.421,0.609,0.218,0,0,0.372,0.122
0.8,0.312,0.312,0,0,0,0,0.814,0.635,0.382,0,0,0.0722,0
0.8,0.379,0.379,0,0,0,0,0.884,0.625,0.534,0,0,0.0722,0
0.8,0.374,0.374,0,0,0,0,0.768,0.593,0.498,0,0,0.216,0
1,0.72,0.72,0,0,0,0,1,0.563,0.777,0,0,0.0361,0
1,0.453,0.453,0,0,0,0,0.884,0.522,0.379,0,0,0.0722,0
1,0.0894,0.0894,0,0,0,0,0.537,0.544,0.0533,0,0,0.0361,0
1,0.0644,0.0644,0,0,0,0,0.537,0.541,0.0294,0,0,0.18,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0656,0.0656,0,0,0.5,0,0.537,0.541,0.0208,0,0.401,0.125,0.182
1,0.152,0.152,0,0,0.8,0.305,0.653,0.532,0.0357,0,0.242,0.0639,0.0932
1,0.251,0.251,0,0.45,0,0.39,0.421,0.54,0.0605,0.422,0,0.0683,0.0997
0.6,0.182,0.182,0,0,0,0,0.421,0.552,0.0538,0.538,0,0,0
0.6,0.175,0.175,0,0,0,0,0.421,0.552,0.0619,0.333,0,0.0722,0
0.6,0.17,0.17,0,0,0,0,0.421,0.552,0.0682,0,0,0.372,0.385
0.6,0.164,0.164,0,0,0,0,0.421,0.552,0.0745,0,0,0.18,0
0.6,0.104,0.104,0,0,0,0,0.421,0.557,0.047,0,0,0.108,0
0.6,0.104,0.104,0,0,0,0,0.421,0.557,0.0515,0,0,0.0722,0
0.6,0.104,0.104,0,0,0,0,0.421,0.557,0.0538,0,0,0.18,0
0.6,0.158,0.158,0,0,0,0,0.421,0.562,0.102,0,0,0.875,0.224
0.6,0.214,0.214,0,0,0,0,0.421,0.586,0.178,0,0,0.388,0.138
0.4,0.165,0.165,0,0.45,0,0,0.421,0.593,0.15,0.724,0,0,0
0.8,0.312,0.312,0,0,0,0,0.814,0.635,0.382,0.693,0,0.0722,0
0.8,0.379,0.379,0,0,0,0,0.884,0.625,0.534,0.567,0,0.18,0
0.8,0.482,0.482,0,0,0,0,0.884,0.604,0.659,0.286,0,0.144,0
0.8,0.452,0.452,0,0,0,0,0.768,0.563,0.472,0,0,0.18,0
1,0.453,0.453,0.683,0,0,0,0.884,0.522,0.379,0,0,0.0361,0
1,0.0894,0.0894,0.0167,0,0,0,0.537,0.544,0.0533,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.05,0.05,0,0,0,0,0.653,0.521,0.0195,0,0,0.112,0.164
1,0.0817,0.0817,0,0,0,0,0.653,0.521,0.0258,0,0,0.166,0.243
1,0.152,0.152,0,0,0,0,0.653,0.532,0.0357,0,0,0.0904,0.132
0.8,0.184,0.184,0,0,0,0,0.421,0.547,0.0456,0,0.125,0.285,0.415
0.2,0.116,0.116,0,0,0.75,0,0.421,0.557,0.0348,0,0.226,0.144,0
0.2,0.112,0.112,0,0,0.55,0.458,0.421,0.557,0.0389,0,0,0.232,0.128
0.4,0.17,0.17,0.933,0,0,0,0.421,0.552,0.0682,0,0,0.0722,0
0.4,0.164,0.164,0,0,0,0,0.421,0.552,0.0745,0,0,0.0361,0
0.2,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.4,0.104,0.104,0,0,0,0,0.421,0.557,0.0515,0,0,0.18,0
0.4,0.104,0.104,0,0,0,0,0.421,0.557,0.0538,0,0,0,0
0.4,0.158,0.158,0,0,0,0,0.421,0.562,0.102,0,0,0.0722,0
0.6,0.214,0.214,0.467,0,0,0,0.421,0.586,0.178,0,0,0.0361,0
0.8,0.28,0.28,0,0.45,0,0,0.421,0.625,0.285,0.637,0,0.144,0
0.8,0.312,0.312,0,0,0,0,0.814,0.635,0.382,0.606,0,0.337,0.0184
0.8,0.379,0.379,0,0,0,0,0.884,0.625,0.534,0.572,0.101,0.31,0.347
0.8,0.482,0.482,0,0,1,0,0.884,0.604,0.659,0.349,0.542,0.17,0.143
1,0.586,0.586,0,0,1,0.0169,0.884,0.563,0.624,0,0.354,0.375,0.179
1,0.251,0.251,0,0,0.0833,0.441,0.653,0.542,0.197,0,0,0.406,0.277
1,0.0894,0.0894,0,0,0,0,0.537,0.544,0.0533,0,0,0.108,0
1,0.0644,0.0644,0,0,0,0,0.537,0.541,0.0294,0,0,0,0
1,0.0545,0.0545,0,0,0,0,0.537,0.541,0.0208,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.541,0.0168,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.541,0.0159,0,0,0.0361,0
1,0.0498,0.0498,0,0,0,0,0.537,0.541,0.0177,0,0,0.107,0.103
0.8,0.0656,0.0656,0,0,0,0,0.537,0.541,0.0208,0,0,0.138,0
0.6,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.132,0.192
0.6,0.251,0.251,0,0.983,0,0,0.421,0.54,0.0605,0.487,0.304,0.0722,0
0.2,0.116,0.116,0,0.383,0.783,0.322,0.421,0.557,0.0348,0,0.483,0.0722,0
0.2,0.112,0.112,0,0,0,0.136,0.421,0.557,0.0389,0,0.78,0,0
0.2,0.11,0.11,0,0,0,0,0.421,0.557,0.042,0,0.146,0.108,0
0.2,0.107,0.107,0,0,0,0,0.421,0.557,0.0452,0,0,0.0722,0
0.4,0.159,0.159,0,0,0,0,0.421,0.552,0.0782,0,0,0.108,0
0.6,0.212,0.212,0,0,0,0,0.421,0.547,0.123,0,0,0.0361,0
0.6,0.158,0.158,0,0,0,0,0.421,0.552,0.0917,0,0.171,0.36,0.0152
0.6,0.212,0.212,0,0,1,0,0.421,0.563,0.145,0,0.53,0.0672,0.0455
0.8,0.269,0.269,0,0,0.3,0.458,0.421,0.594,0.233,0,0.293,0.253,0
0.6,0.223,0.223,0,0,0,0,0.421,0.609,0.218,0,0.48,0.167,0.0864
0.8,0.312,0.312,0,0.217,0,0,0.814,0.635,0.382,0.602,0.351,0.322,0.101
0.8,0.379,0.379,0,0,0,0,0.884,0.625,0.534,0,0.372,0.0826,0.0679
