occupants,lighting_interior,lighting_exterior,cooking_range,refrigerator,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,plug_loads_tv,plug_loads_other,hot_water_fixtures,lighting_garage,lighting_exterior_holiday,ceiling_fan,outage,heating_season,cooling_season,natural_ventilation,water_heater_setpoint
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0,0.398,0,0.258,0,1,1,0,125
1,0.0495,0.365,0,0.608,0,0,0,0,0,0.0214,0.465,0,0.365,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.608,0,0,0,0,0,0.0351,0.465,0.24,0.398,0,0.258,0,1,1,0,125
1,0.245,0.476,0,0.641,0,0,0,0,0,0.0565,0.521,0.331,0.476,0,0.403,0,1,1,0,125
1,0.305,0.52,0,0.675,0,0,0,0,0,0.078,0.57,0.463,0.52,0,0.432,0,1,1,0,125
0.667,0.184,0.376,0,0.692,0,0,0,0,0,0.0955,0.523,0.119,0.376,0,0.297,0,1,1,0,125
0.667,0.185,0.254,0,0.692,0,0,0,0,0,0.113,0.523,0.132,0.254,0,0.257,0,1,1,0,125
0.333,0.181,0.265,0.0667,0.675,0,0,0,0,0,0.127,0.523,0,0.265,0,0.26,0,1,1,0,125
0.333,0.175,0.276,0.2,0.675,0.258,0,0,0,0,0.14,0.528,0.38,0.276,0,0.264,0,1,1,0,125
0.333,0.171,0.265,0,0.709,0.113,0.767,0,0,0,0.148,0.532,0.285,0.265,0,0.26,0,1,1,0,125
0.333,0.169,0.31,0,0.709,0,0.283,0,0,0,0.168,0.532,0.142,0.31,0,0.275,0,1,1,0,125
0,0.0495,0.343,0,0.709,0,0,0,0,0,0.177,0.465,0.142,0.343,0,0.258,0,1,1,0,125
0.333,0.193,0.354,0,0.692,0,0,0,0,0,0.199,0.537,0.0475,0.354,0,0.29,0,1,1,0,125
0.333,0.236,0.431,0,0.743,0,0,0,0,0,0.248,0.547,0.309,0.431,0,0.316,0,1,1,0,125
0.333,0.3,0.586,0,0.81,0,0,0,0,0,0.304,0.567,0,0.586,0,0.367,0,1,1,0,125
1,0.945,0.697,0,0.844,0.139,0,0,0,0,0.409,0.785,0,0.697,0,0.697,0,1,1,0,125
1,0.923,0.741,0,0.81,0.582,0.517,0,0,0,0.573,0.741,0.0949,0.741,0,0.741,0,1,1,0,125
1,0.753,0.785,0,0.793,0,0.267,0,0,0,0.708,0.696,0.242,0.785,0,0.785,0,1,1,0,125
1,0.397,0.763,0,0.776,0,0,0.162,0.5,0.5,0.671,0.6,0.142,0.763,0,0.595,0,1,1,0,125
1,0.198,0.652,0,0.743,0,0,0.802,0,0.267,0.405,0.508,0.19,0.652,0,0.389,0,1,1,0,125
1,0.116,0.553,0,0.692,0,0,0.336,0,0,0.175,0.488,0,0.553,0,0.356,0,1,1,0,125
1,0.0743,0.442,0,0.675,0,0,0.709,0,0,0.0721,0.483,0,0.442,0,0.319,0,1,1,1,125
1,0.0578,0.409,0,0.658,0,0,0.555,0,0,0.0351,0.473,0,0.409,0,0.308,0,1,1,1,125
1,0.0495,0.409,0,0.641,0,0,0.806,0,0,0.0175,0.468,0,0.409,0,0.308,0,1,1,1,125
1,0.0495,0.398,0,0.625,0,0,0.25,0,0,0.0136,0.463,0,0.398,0,0.305,0,1,1,1,125
1,0.051,0.365,0,0.608,0,0,0,0,0,0.0214,0.468,0.0475,0.365,0,0.293,0,1,1,1,125
0.667,0.0495,0.398,0,0.608,0,0,0,0,0,0.0351,0.465,0.574,0.398,0,0.258,0,1,1,1,125
0.667,0.147,0.476,0,0.641,0,0,0,0,0,0.0565,0.493,0.113,0.476,0,0.33,0,1,1,1,125
0.333,0.177,0.52,0,0.675,0,0,0,0,0,0.078,0.518,0,0.52,0,0.345,0,1,1,1,125
0.333,0.184,0.376,0,0.692,0,0,0,0,0,0.0955,0.523,0,0.376,0,0.297,0,1,1,1,125
0.333,0.185,0.254,0,0.692,0,0,0,0,0,0.113,0.523,0,0.254,0,0.257,0,1,1,1,125
0.333,0.181,0.265,0.267,0.675,0,0,0,0,0,0.127,0.523,0,0.265,0,0.26,0,1,1,1,125
0.333,0.175,0.276,0,0.675,0,0,0,0,0,0.14,0.528,0,0.276,0,0.264,0,1,1,1,125
0.333,0.171,0.265,0,0.709,0,0,0,0,0,0.148,0.532,0.0475,0.265,0,0.26,0,1,1,1,125
0.333,0.0495,0.31,0,0.709,0,0,0,0,0,0.168,0.465,0.0475,0.31,0,0.258,0,1,1,1,125
0.333,0.173,0.343,0,0.709,0,0,0,0,0,0.177,0.528,0.332,0.343,0,0.286,0,1,1,1,125
0.333,0.193,0.354,0.567,0.692,0,0,0,0,0,0.199,0.537,0.332,0.354,0,0.29,0,1,1,1,125
0.667,0.422,0.431,0.25,0.743,0,0,0,0,0,0.248,0.629,0.0475,0.431,0,0.373,0,1,1,1,125
0.333,0.3,0.586,0.267,0.81,0,0,0,0,0,0.304,0.567,0,0.586,0,0.367,0,1,1,1,125
0,0.0495,0.697,0,0.844,0,0,0,0,0,0.409,0.465,0.645,0.697,0,0.258,0,1,1,1,125
1,0.923,0.741,0.317,0.81,0,0,0,0,0,0.573,0.741,0.486,0.741,0,0.741,0,1,1,1,125
1,0.753,0.785,1,0.793,0,0,0,0,0,0.708,0.696,0.382,0.785,0,0.785,0,1,1,1,125
1,0.397,0.763,1,0.776,0,0,0,0,0,0.671,0.6,0,0.763,0,0.595,0,1,1,1,125
1,0.0495,0.652,1,0.743,0,0,0,0,0,0.405,0.465,0.142,0.652,0,0.258,0,1,1,1,125
1,0.0495,0.553,0.25,0.692,0,0,0.0512,0,0,0.175,0.465,0,0.553,0,0.258,0,1,1,1,125
1,0.0495,0.442,0,0.675,0,0,0,0,0,0.0721,0.465,0.0475,0.442,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0351,0.465,0.133,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.641,0,0,0,0,0,0.0175,0.468,0,0.409,0,0.308,0,1,1,0,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0,0.398,0,0.258,0,1,1,0,125
1,0.0495,0.365,0,0.608,0,0,0,0,0,0.0214,0.465,0,0.365,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.608,0,0,0,0,0,0.0351,0.465,0,0.398,0,0.258,0,1,1,0,125
1,0.0495,0.476,0,0.641,0,0,0,0,0,0.0565,0.465,0.574,0.476,0,0.258,0,1,1,0,125
1,0.177,0.52,0,0.675,0,0,0,0,0,0.078,0.518,0.0343,0.52,0,0.345,0,1,1,0,125
0.667,0.184,0.376,0,0.692,0,0,0,0,0,0.0955,0.523,0,0.376,0,0.297,0,1,1,0,125
0,0.0495,0.254,0,0.692,0,0,0,0,0,0.113,0.465,0,0.254,0,0.258,0,1,1,0,125
0,0.0495,0.265,0,0.675,0,0,0,0,0,0.127,0.465,0.0949,0.265,0,0.258,0,1,1,0,125
0,0.0495,0.276,0,0.675,0,0,0,0,0,0.14,0.465,0.142,0.276,0,0.258,0,1,1,0,125
0,0.0495,0.265,0,0.709,0,0,0,0,0,0.148,0.465,0.237,0.265,0,0.258,0,1,1,0,125
0.333,0.169,0.31,0,0.709,0,0,0,0,0,0.168,0.532,0,0.31,0,0.275,0,1,1,0,125
0.333,0.173,0.343,0,0.709,0,0,0.106,0.5,0.25,0.177,0.528,0,0.343,0,0.286,0,1,1,0,125
0.333,0.193,0.354,0.0667,0.692,0,0,0.438,0,0.267,0.199,0.537,0,0.354,0,0.29,0,1,1,0,125
0.333,0.236,0.431,0.2,0.743,0,0,0.475,0,0,0.248,0.547,0.0475,0.431,0,0.316,0,1,1,0,125
0.667,0.55,0.586,0,0.81,0,0,0,0,0,0.304,0.669,0.0949,0.586,0,0.477,0,1,1,0,125
1,0.945,0.697,0,0.844,0.306,0,0,0,0,0.409,0.785,0.204,0.697,0,0.697,0,1,1,0,125
1,0.923,0.741,0,0.81,0.519,0.767,0,0,0,0.573,0.741,0.142,0.741,0,0.741,0,1,1,0,125
1,0.753,0.785,0,0.793,0,0.0167,0,0,0,0.708,0.696,0.287,0.785,0,0.785,0,1,1,0,125
1,0.57,0.763,0,0.776,0,0,0,0,0,0.671,0.667,0.0475,0.763,0,0.763,0,1,1,0,125
1,0.347,0.652,0,0.743,0,0,0,0,0,0.405,0.55,0.19,0.652,0,0.521,0,1,1,0,125
1,0.116,0.553,0,0.692,0,0,0,0,0,0.175,0.488,0.427,0.553,0,0.356,0,1,1,0,125
1,0.0495,0.442,0,0.675,0,0,0,0,0,0.0721,0.465,0.0475,0.442,0,0.258,0,1,1,1,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0351,0.465,0,0.409,0,0.258,0,1,1,1,125
1,0.0495,0.409,0,0.641,0,0,0,0,0,0.0175,0.465,0,0.409,0,0.258,0,1,1,1,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0.142,0.398,0,0.258,0,1,1,1,125
1,0.0495,0.365,0,0.608,0,0,0,0,0,0.0214,0.465,0,0.365,0,0.258,0,1,1,1,125
1,0.0495,0.398,0,0.608,0,0,0,0,0,0.0351,0.465,0,0.398,0,0.258,0,1,1,1,125
1,0.147,0.476,0,0.641,0,0,0,0,0,0.0565,0.493,0,0.476,0,0.33,0,1,1,1,125
0.667,0.0495,0.52,0,0.675,0,0,0,0,0,0.078,0.465,0,0.52,0,0.258,0,1,1,1,125
0.667,0.0495,0.376,0,0.692,0,0,0,0,0,0.0955,0.465,0,0.376,0,0.258,0,1,1,1,125
0.667,0.185,0.254,0,0.692,0,0,0,0,0,0.113,0.523,0,0.254,0,0.257,0,1,1,1,125
0.667,0.312,0.265,0,0.675,0,0,0,0,0,0.127,0.58,0,0.265,0,0.263,0,1,1,1,125
0.333,0.175,0.276,0,0.675,0,0,0,0,0,0.14,0.528,0.114,0.276,0,0.264,0,1,1,1,125
0.333,0.171,0.265,0,0.709,0,0,0,0,0,0.148,0.532,0.209,0.265,0,0.26,0,1,1,1,125
0.333,0.169,0.31,0,0.709,0,0,0,0,0,0.168,0.532,0.378,0.31,0,0.275,0,1,1,1,125
0.333,0.173,0.343,0,0.709,0,0,0,0,0,0.177,0.528,0.174,0.343,0,0.286,0,1,1,1,125
0.333,0.193,0.354,0,0.692,0,0,0,0.286,0,0.199,0.537,0.297,0.354,0,0.29,0,1,1,1,125
1,0.608,0.431,0.267,0.743,0,0,0.59,0.214,0.517,0.248,0.711,0.0697,0.431,0,0.431,0,1,1,1,125
0.667,0.55,0.586,0,0.81,0,0,0.461,0,0,0.304,0.669,0.0475,0.586,0,0.477,0,1,1,1,125
1,0.945,0.697,0,0.844,0.455,0.0167,0,0,0,0.409,0.785,0.19,0.697,0,0.697,0,1,1,1,125
1,0.923,0.741,0,0.81,0.561,0.767,0,0,0,0.573,0.741,0.285,0.741,0,0.741,0,1,1,1,125
1,0.753,0.785,0,0.793,0.345,0,0,0,0,0.708,0.696,0.259,0.785,0,0.785,0,1,1,1,125
1,0.57,0.763,0,0.776,0,0,0,0,0,0.671,0.667,0.285,0.763,0,0.763,0,1,1,1,125
1,0.347,0.652,0,0.743,0,0,0,0,0,0.405,0.55,0.0475,0.652,0,0.521,0,1,1,1,125
1,0.0495,0.553,0,0.692,0,0,0,0,0,0.175,0.465,0.0475,0.553,0,0.258,0,1,1,1,125
1,0.0495,0.442,0,0.675,0,0,0,0,0,0.0858,0.465,0,0.442,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0429,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.641,0,0,0,0,0,0.0234,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0156,0.465,0,0.398,0,0.258,0,1,1,0,125
0.667,0.0495,0.365,0,0.608,0,0,0,0,0,0.0214,0.465,0,0.365,0,0.258,0,1,1,0,125
0.667,0.0495,0.398,0,0.608,0,0,0,0,0,0.0273,0.465,0.367,0.398,0,0.258,0,1,1,0,125
0.667,0.147,0.476,0,0.641,0,0,0,0,0,0.0468,0.493,0.0518,0.476,0,0.33,0,1,1,0,125
1,0.305,0.52,0,0.675,0,0,0,0,0,0.0838,0.57,0,0.52,0,0.432,0,1,1,0,125
0.333,0.0495,0.376,0,0.692,0,0,0,0,0,0.138,0.465,0,0.376,0,0.258,0,1,1,0,125
0.333,0.0495,0.254,0,0.692,0,0,0,0,0,0.183,0.465,0.142,0.254,0,0.258,0,1,1,0,125
0.333,0.181,0.265,0,0.675,0,0,0,0,0,0.218,0.523,0.0949,0.265,0,0.26,0,1,1,0,125
0,0.0495,0.276,0,0.675,0,0,0.272,0.5,0.383,0.24,0.465,0,0.276,0,0.258,0,1,1,0,125
0.667,0.292,0.265,0,0.709,0,0,0.41,0,0.383,0.257,0.6,0,0.265,0,0.263,0,1,1,0,125
0.667,0.289,0.31,0,0.709,0,0,0.515,0,0,0.304,0.6,0.0475,0.31,0,0.292,0,1,1,0,125
0.667,0.297,0.343,0,0.709,0,0,0.371,0,0,0.347,0.59,0.221,0.343,0,0.314,0,1,1,0,125
0.667,0.336,0.354,0,0.692,0,0,0.491,0,0,0.382,0.609,0.0475,0.354,0,0.322,0,1,1,0,125
0.667,0.422,0.431,0.267,0.743,0,0,0,0,0,0.402,0.629,0.332,0.431,0,0.373,0,1,1,0,125
0.667,0.55,0.586,0,0.81,0,0,0,0,0,0.415,0.669,0.0949,0.586,0,0.477,0,1,1,0,125
0.667,0.646,0.697,0,0.844,0.37,0,0,0,0,0.489,0.679,0.19,0.697,0,0.55,0,1,1,0,125
1,0.923,0.741,0,0.81,0.345,0.25,0,0,0,0.643,0.741,0.285,0.741,0,0.741,0,1,1,0,125
1,0.753,0.785,0,0.793,0,0,0,0,0,0.756,0.696,0.332,0.785,0,0.785,0,1,1,0,125
1,0.57,0.763,0,0.776,0,0,0,0,0,0.698,0.667,0.475,0.763,0,0.763,0,1,1,0,125
1,0.496,0.652,0,0.743,0,0,0,0,0,0.441,0.593,0.0949,0.652,0,0.652,0,1,1,0,125
1,0.183,0.553,0,0.692,0,0,0,0,0,0.201,0.511,0.0475,0.553,0,0.455,0,1,1,0,125
1,0.0743,0.442,0,0.675,0,0,0,0,0,0.0858,0.483,0.0475,0.442,0,0.319,0,1,1,0,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0429,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.409,0.267,0.641,0,0,0,0,0,0.0234,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0156,0.463,0,0.398,0,0.305,0,1,1,0,125
1,0.0495,0.365,0,0.608,0,0,0,0,0,0.0214,0.465,0,0.365,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.608,0,0,0,0,0,0.0273,0.465,0,0.398,0,0.258,0,1,1,0,125
1,0.0495,0.476,0,0.641,0,0,0,0,0,0.0468,0.465,0.0949,0.476,0,0.258,0,1,1,0,125
1,0.0495,0.52,0,0.675,0,0,0,0,0,0.0838,0.465,0.24,0.52,0,0.258,0,1,1,0,125
1,0.184,0.376,0,0.692,0,0,0,0,0,0.138,0.523,0.271,0.376,0,0.297,0,1,1,0,125
1,0.185,0.254,0,0.692,0,0,0,0,0,0.183,0.523,0.292,0.254,0,0.257,0,1,1,0,125
1,0.312,0.265,0.2,0.675,0,0,0,0,0,0.218,0.58,0.104,0.265,0,0.263,0,1,1,0,125
1,0.301,0.276,1,0.675,0,0,0,0,0,0.24,0.59,0,0.276,0,0.27,0,1,1,0,125
0.667,0.292,0.265,0.717,0.709,0,0,0,0,0,0.257,0.6,0,0.265,0,0.263,0,1,1,0,125
0.667,0.289,0.31,0,0.709,0,0,0,0,0,0.304,0.6,0.179,0.31,0,0.292,0,1,1,0,125
0.667,0.297,0.343,0,0.709,0,0,0,0,0,0.347,0.59,0.0475,0.343,0,0.314,0,1,1,0,125
0.667,0.336,0.354,0,0.692,0,0,0,0,0,0.382,0.609,0.0475,0.354,0,0.322,0,1,1,0,125
0.667,0.422,0.431,0,0.743,0,0,0,0,0,0.402,0.629,0.237,0.431,0,0.373,0,1,1,0,125
0.667,0.3,0.586,0.267,0.81,0,0,0,0,0,0.415,0.567,0.285,0.586,0,0.367,0,1,1,0,125
0.667,0.646,0.697,0,0.844,0,0,0,0,0,0.489,0.679,0.332,0.697,0,0.55,0,1,1,0,125
1,0.923,0.741,0,0.81,0,0,0,0,0,0.643,0.741,0.142,0.741,0,0.741,0,1,1,0,125
1,0.753,0.785,0,0.793,0,0,0,0,0,0.756,0.696,0.38,0.785,0,0.785,0,1,1,0,125
1,0.57,0.763,0,0.776,0,0,0,0,0,0.698,0.667,0.0475,0.763,0,0.763,0,1,1,0,125
1,0.496,0.652,0,0.743,0,0,0,0,0,0.441,0.593,0,0.652,0,0.652,0,1,1,0,125
1,0.183,0.553,0,0.692,0,0,0,0,0,0.201,0.511,0.0475,0.553,0,0.455,0,1,1,0,125
1,0.0495,0.442,0,0.675,0,0,0,0,0,0.0721,0.465,0,0.442,0,0.258,0,1,1,1,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0351,0.465,0,0.409,0,0.258,0,1,1,1,125
1,0.0495,0.409,0,0.641,0,0,0,0,0,0.0175,0.465,0,0.409,0,0.258,0,1,1,1,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0.128,0.398,0,0.258,0,1,1,1,125
1,0.051,0.365,0,0.608,0,0,0,0,0,0.0214,0.468,0.0671,0.365,0,0.293,0,1,1,1,125
0.667,0.0495,0.398,0,0.608,0,0,0,0,0,0.0351,0.465,0,0.398,0,0.258,0,1,1,1,125
0.667,0.0495,0.476,0.0667,0.641,0,0,0,0,0,0.0565,0.465,0,0.476,0,0.258,0,1,1,1,125
0.667,0.0495,0.52,0.467,0.675,0,0,0,0,0,0.078,0.465,0.054,0.52,0,0.258,0,1,1,1,125
0.667,0.184,0.376,0,0.692,0,0,0,0,0,0.0955,0.523,0.375,0.376,0,0.297,0,1,1,1,125
0.333,0.0495,0.254,0,0.692,0,0,0,0,0,0.113,0.465,0,0.254,0,0.258,0,1,1,1,125
0.333,0.181,0.265,0,0.675,0,0,0,0,0,0.127,0.523,0.0488,0.265,0,0.26,0,1,1,1,125
0.667,0.301,0.276,0.267,0.675,0,0,0,0,0,0.14,0.59,0.29,0.276,0,0.27,0,1,1,1,125
0.667,0.292,0.265,0,0.709,0,0,0,0,0,0.148,0.6,0.188,0.265,0,0.263,0,1,1,1,125
0.667,0.289,0.31,0,0.709,0,0,0,0,0,0.168,0.6,0.0475,0.31,0,0.292,0,1,1,1,125
0.333,0.173,0.343,0,0.709,0,0,0,0,0,0.177,0.528,0,0.343,0,0.286,0,1,1,1,125
0.333,0.193,0.354,0.533,0.692,0,0,0,0,0,0.199,0.537,0.142,0.354,0,0.29,0,1,1,1,125
0.333,0.236,0.431,0,0.743,0,0,0,0,0,0.248,0.547,0.383,0.431,0,0.316,0,1,1,1,125
0.333,0.3,0.586,0,0.81,0,0,0,0,0,0.304,0.567,0.38,0.586,0,0.367,0,1,1,1,125
0.667,0.646,0.697,0,0.844,0.314,0.0167,0,0,0,0.409,0.679,0.19,0.697,0,0.55,0,1,1,1,125
1,0.923,0.741,0,0.81,0.412,0.767,0,0,0,0.573,0.741,0.19,0.741,0,0.741,0,1,1,1,125
1,0.753,0.785,0,0.793,0,0,0,0,0,0.708,0.696,0.332,0.785,0,0.785,0,1,1,1,125
1,0.57,0.763,0,0.776,0,0,0,0,0,0.671,0.667,0.0949,0.763,0,0.763,0,1,1,1,125
1,0.347,0.652,0,0.743,0,0,0,0,0,0.405,0.55,0,0.652,0,0.521,0,1,1,1,125
1,0.0495,0.553,0,0.692,0,0,0,0,0,0.175,0.465,0.332,0.553,0,0.258,0,1,1,1,125
1,0.0495,0.442,0,0.675,0,0,0,0,0,0.0721,0.465,0,0.442,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0351,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.641,0,0,0,0,0,0.0175,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0,0.398,0,0.258,0,1,1,0,125
1,0.0495,0.365,0,0.608,0,0,0,0,0,0.0214,0.465,0,0.365,0,0.258,0,1,1,0,125
1,0.0495,0.398,0.0667,0.608,0,0,0,0,0,0.0351,0.465,0,0.398,0,0.258,0,1,1,0,125
1,0.245,0.476,0.2,0.641,0,0,0,0,0,0.0565,0.521,0,0.476,0,0.403,0,1,1,0,125
1,0.305,0.52,0,0.675,0,0,0,0,0,0.078,0.57,0,0.52,0,0.432,0,1,1,0,125
0.667,0.184,0.376,0,0.692,0.175,0,0,0,0,0.0955,0.523,0,0.376,0,0.297,0,1,1,0,125
0.667,0.321,0.254,0,0.692,0.46,0.517,0,0,0,0.113,0.58,0.0475,0.254,0,0.255,0,1,1,0,125
0,0.0495,0.265,0,0.675,0,0.267,0,0,0,0.127,0.465,0.142,0.265,0,0.258,0,1,1,0,125
0,0.0495,0.276,0,0.675,0,0,0,0,0,0.14,0.465,0.19,0.276,0,0.258,0,1,1,0,125
0,0.0495,0.265,0,0.709,0,0,0,0,0,0.148,0.465,0.19,0.265,0,0.258,0,1,1,0,125
0.333,0.169,0.31,0,0.709,0,0,0,0,0,0.168,0.532,0.142,0.31,0,0.275,0,1,1,0,125
0.333,0.173,0.343,0,0.709,0,0,0,0,0,0.177,0.528,0,0.343,0,0.286,0,1,1,0,125
0.333,0.193,0.354,0,0.692,0,0,0,0,0,0.199,0.537,0,0.354,0,0.29,0,1,1,0,125
0.667,0.236,0.431,0.567,0.743,0,0,0,0,0,0.248,0.547,0.0475,0.431,0,0.316,0,1,1,0,125
1,0.8,0.586,0.517,0.81,0,0,0,0,0,0.304,0.77,0.285,0.586,0,0.586,0,1,1,0,125
1,0.945,0.697,0,0.844,0,0,0,0,0,0.409,0.785,0.0949,0.697,0,0.697,0,1,1,0,125
1,0.923,0.741,0,0.81,0,0,0,0,0,0.573,0.741,0.142,0.741,0,0.741,0,1,1,0,125
1,0.753,0.785,0,0.793,0,0,0,0,0,0.708,0.696,0.135,0.785,0,0.785,0,1,1,0,125
1,0.57,0.763,0,0.776,0,0,0,0,0,0.671,0.667,0,0.763,0,0.763,0,1,1,0,125
1,0.347,0.652,0,0.743,0,0,0,0,0,0.405,0.55,0.0475,0.652,0,0.521,0,1,1,0,125
1,0.183,0.553,0,0.692,0,0,0,0,0,0.175,0.511,0,0.553,0,0.455,0,1,1,0,125
0.667,0.0495,0.442,0,0.675,0,0,0,0,0,0.0721,0.465,0.142,0.442,0,0.258,0,1,1,1,125
0.667,0.0495,0.409,0,0.658,0,0,0,0,0,0.0351,0.465,0,0.409,0,0.258,0,1,1,1,125
0.667,0.0495,0.409,0,0.641,0,0,0,0,0,0.0175,0.465,0,0.409,0,0.258,0,1,1,1,125
0.667,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0,0.398,0,0.258,0,1,1,1,125
1,0.051,0.365,0,0.608,0,0,0,0,0,0.0214,0.468,0.0521,0.365,0,0.293,0,1,1,1,125
1,0.0817,0.398,0,0.608,0,0,0,0,0,0.0351,0.473,0.35,0.398,0,0.305,0,1,1,1,125
0.667,0.245,0.476,0.0667,0.641,0,0,0,0,0,0.0565,0.521,0.236,0.476,0,0.403,0,1,1,1,125
0.667,0.305,0.52,0.75,0.675,0,0,0,0,0,0.078,0.57,0,0.52,0,0.432,0,1,1,1,125
0.333,0.184,0.376,0,0.692,0,0,0,0,0,0.0955,0.523,0.38,0.376,0,0.297,0,1,1,1,125
0.333,0.185,0.254,0,0.692,0,0,0,0,0,0.113,0.523,0,0.254,0,0.257,0,1,1,1,125
0.333,0.181,0.265,0,0.675,0,0,0.41,0.5,0.5,0.127,0.523,0,0.265,0,0.26,0,1,1,1,125
0.333,0.175,0.276,0,0.675,0,0,0.461,0,0.267,0.14,0.528,0.0949,0.276,0,0.264,0,1,1,1,125
0.333,0.171,0.265,0,0.709,0,0,0.558,0,0,0.148,0.532,0.142,0.265,0,0.26,0,1,1,1,125
0.333,0.169,0.31,0,0.709,0,0,0,0,0,0.168,0.532,0,0.31,0,0.275,0,1,1,1,125
0.667,0.297,0.343,0.0667,0.709,0,0,0,0,0,0.177,0.59,0.0475,0.343,0,0.314,0,1,1,1,125
0.333,0.193,0.354,1,0.692,0,0,0,0,0,0.199,0.537,0.285,0.354,0,0.29,0,1,1,1,125
1,0.608,0.431,0.0167,0.743,0,0,0,0,0,0.248,0.711,0.337,0.431,0,0.431,0,1,1,1,125
1,0.8,0.586,0,0.81,0,0,0.443,0.5,0.5,0.304,0.77,0.602,0.586,0,0.586,0,1,1,1,125
1,0.945,0.697,0,0.844,0.481,0.25,0.723,0,1,0.409,0.785,0.213,0.697,0,0.697,0,1,1,1,125
1,0.923,0.741,0,0.81,0,0,0.726,0,0.05,0.573,0.741,0.142,0.741,0,0.741,0,1,1,1,125
1,0.753,0.785,0,0.793,0.373,0.0167,0.442,0,0,0.708,0.696,0.237,0.785,0,0.785,0,1,1,1,125
1,0.57,0.763,0,0.776,0,1,0.203,0,0,0.671,0.667,0.0949,0.763,0,0.763,0,1,1,1,125
1,0.347,0.652,0,0.743,0,0.567,0,0,0,0.405,0.55,0.19,0.652,0,0.521,0,1,1,1,125
1,0.116,0.553,0,0.692,0,0,0,0,0,0.175,0.488,0,0.553,0,0.356,0,1,1,1,125
1,0.0743,0.442,0,0.675,0,0,0,0,0,0.0721,0.483,0,0.442,0,0.319,0,1,1,0,125
1,0.0495,0.409,0,0.658,0,0,0,0,0,0.0351,0.465,0.0475,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.409,0,0.641,0,0,0,0,0,0.0175,0.465,0,0.409,0,0.258,0,1,1,0,125
1,0.0495,0.398,0,0.625,0,0,0,0,0,0.0136,0.465,0,0.398,0,0.258,0,1,1,0,125
0.667,0.051,0.365,0,0.608,0,0,0,0,0,0.0214,0.468,0,0.365,0,0.293,0,1,1,0,125
0.667,0.0817,0.398,0.533,0.608,0,0,0,0,0,0.0351,0.473,0.146,0.398,0,0.305,0,1,1,0,125
0.667,0.245,0.476,0.267,0.641,0,0,0,0,0,0.0565,0.521,0.0625,0.476,0,0.403,0,1,1,0,125
0.667,0.305,0.52,0,0.675,0,0,0,0,0,0.078,0.57,0,0.52,0,0.432,0,1,1,0,125
0.333,0.184,0.376,0,0.692,0,0,0,0,0,0.0955,0.523,0,0.376,0,0.297,0,1,1,0,125
0.333,0.185,0.254,0,0.692,0.543,0.267,0,0,0,0.113,0.523,0,0.254,0,0.257,0,1,1,0,125
0.333,0.181,0.265,0,0.675,0.147,0.783,0,0,0,0.127,0.523,0.0949,0.265,0,0.26,0,1,1,0,125
0.333,0.175,0.276,0,0.675,0,0,0.483,0.5,0.5,0.14,0.528,0.0475,0.276,0,0.264,0,1,1,0,125
0.333,0.171,0.265,0,0.709,0,0,0.478,0,0.267,0.148,0.532,0.142,0.265,0,0.26,0,1,1,0,125
0.333,0.169,0.31,0,0.709,0,0,0,0,0,0.168,0.532,0.285,0.31,0,0.275,0,1,1,0,125
0.333,0.0495,0.343,0.267,0.709,0,0,0,0,0,0.177,0.465,0.0949,0.343,0,0.258,0,1,1,0,125
0.667,0.193,0.354,0,0.692,0,0,0,0,0,0.199,0.537,0.285,0.354,0,0.29,0,1,1,0,125
0.667,0.422,0.431,0,0.743,0,0,0,0,0,0.248,0.629,0.0475,0.431,0,0.373,0,1,1,0,125
