plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,occupants,hot_water_fixtures
0.537,0.0708,0.421,0.274,0,0,0,0,0,1,0.139
0.546,0.113,0.421,0.27,0,0,0,0,0,1,0.245
0.538,0.212,0.421,0.362,0,0,0,0,0.467,1,0.0334
0.546,0.175,0.421,0.25,0,0,0,0,0,0.667,0.069
0.546,0.191,0.421,0.24,0,0,0,0,0,0.667,0.069
0.554,0.111,0.421,0.141,0,0,0,0,0,0.333,0.0345
0.554,0.129,0.421,0.14,0,0,0,0,0,0.333,0.0345
0.554,0.146,0.421,0.14,0,0,0,0,0,0.333,0.414
0.562,0.16,0.421,0.14,0,0,0,0,0,0.333,0.0345
0.588,0.316,0.421,0.233,0,0,0,0,0,0.667,0.103
0.64,0.481,0.421,0.338,0,0,0,0,0.233,1,0
0.653,0.567,0.912,0.377,0,0,0,0,0,1,0
0.64,0.745,1,0.461,0,0,0,0,0,1,0
0.615,0.876,1,0.59,0,0,0,0,0,1,0
0.563,0.808,1,0.72,0,0,0,0,0,1,0.172
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0.171
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.528,0.0286,0.614,0.0578,0,0,0,0,0,1,0
0.528,0.0211,0.614,0.0495,0,0,0,0,0,1,0.103
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.549,0.0444,0.421,0.162,0,0,0,0,0,1,0.184
0.538,0.16,0.421,0.381,0,0,0,0,0.467,1,0
0.546,0.148,0.421,0.258,0,0,0.31,0.517,0,0.667,0
0.554,0.0964,0.421,0.15,0,0,0.404,0,0,0.333,0.069
0.554,0.105,0.421,0.145,0,0,0.217,0,0,0.333,0.0345
0.554,0.111,0.421,0.141,0,0,0,0,0,0.333,0
0.554,0.129,0.421,0.14,0,0,0,0,0,0.333,0.069
0.554,0.146,0.421,0.14,0,0,0,0,0,0.333,0.631
0.562,0.16,0.421,0.14,0,0,0,0,0.217,0.333,0.207
0.602,0.465,0.421,0.324,0,0,0,0,0.25,1,0.202
0.614,0.327,0.421,0.242,0,0,0,0,0,0.667,0.0532
0.653,0.567,0.912,0.377,0,0,0,0,0,1,0.103
0.64,0.745,1,0.461,0,0,0,0,0,1,0.103
0.615,0.876,1,0.59,0,0,0,0,0,1,0.0766
0.562,0.282,0.614,0.273,0.613,0.45,0,0,0,1,0
0.545,0.182,0.614,0.218,0.595,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.528,0.0189,0.614,0.0499,0,0,0,0,0,1,0.207
0.528,0.0241,0.614,0.0763,0,0,0,0,0,1,0
0.512,0.0489,0.807,0.22,0,0,0,0,0,1,0.0345
0.537,0.0655,0.421,0.274,0,0,0,0,0,1,0.311
0.546,0.079,0.421,0.27,0,0,0,0,0,0.667,0.391
0.546,0.0926,0.421,0.258,0,0,0,0,0.383,0.667,0.19
0.554,0.0595,0.421,0.15,0,0,0,0,0.55,0.333,0.069
0.546,0.114,0.421,0.24,0,0,0,0,0.383,0.667,0.103
0.546,0.12,0.421,0.232,0,0,0,0,0.317,0.667,0.103
0.546,0.135,0.421,0.23,0,0,0,0,0,0.667,0.0345
0.546,0.142,0.421,0.23,0,0,0,0,0.467,0.667,0
0.563,0.159,0.421,0.23,0,0,0,0,0,0.667,0.138
0.588,0.196,0.421,0.233,0,0,0,0,0,0.667,0.0345
0.614,0.24,0.421,0.242,0,0,0,0,0,0.667,0.0345
0.623,0.321,0.749,0.268,0,0,0,0,0,0.667,0.138
0.614,0.448,0.807,0.324,0,0,0,0,0,0.667,0
0.615,0.82,1,0.59,0,0,0,0,0,1,0
0.563,0.777,1,0.72,0,0,0.0685,0.133,0,1,0.0753
0.512,0.47,1,0.554,0,0,0.559,1,0,1,0.255
0.532,0.0783,0.614,0.116,0,0,0.0238,0.167,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.549,0.0407,0.421,0.162,0,0,0,0,0,1,0.176
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.554,0.0595,0.421,0.15,0,0,0,0,0.133,0.667,0
0.546,0.114,0.421,0.24,0,0,0,0,0.333,0.667,0.207
0.546,0.12,0.421,0.232,0,0,0,0,0,0.667,0.069
0.546,0.135,0.421,0.23,0,0,0,0,0,0.667,0.069
0.554,0.0791,0.421,0.14,0,0,0,0,0,0.667,0.069
0.562,0.0873,0.421,0.14,0,0,0,0,0,0.333,0.276
0.588,0.196,0.421,0.233,0,0,0,0,0,0.667,0
0.588,0.128,0.421,0.146,0,0,0,0,0,0.333,0
0.623,0.321,0.749,0.268,0,0,0,0,0,0.667,0.0979
0.614,0.448,0.807,0.324,0,0,0,0,0,0.667,0.189
0.597,0.552,0.807,0.41,0,0,0,0,0,0.667,0.221
0.563,0.523,0.807,0.496,0,0,0,0,0,0.667,0.233
0.512,0.47,1,0.554,0,0,0.101,0.133,0,1,0.256
0.532,0.0783,0.614,0.116,0,0,0,0.383,0,1,0.223
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.069
0.528,0.0158,0.614,0.0495,0,0,0,0,0,1,0.171
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.107
0.528,0.0241,0.614,0.0763,0,0,0,0,0,1,0.209
0.537,0.0324,0.614,0.135,0,0,0,0,0,1,0.168
0.549,0.0407,0.421,0.162,0,0,0,0,0,1,0.069
0.538,0.111,0.421,0.381,0,0,0,0,0,1,0.13
0.538,0.131,0.421,0.362,0,0,0,0,0,1,0.187
0.538,0.147,0.421,0.351,0,0,0,0,0.467,1,0.331
0.538,0.163,0.421,0.335,0,0,0,0,0,1,0.209
0.546,0.12,0.421,0.232,0,0,0,0,0,0.667,0.069
0.546,0.135,0.421,0.23,0,0,0,0,0,0.667,0.0345
0.546,0.142,0.421,0.23,0,0,0,0,0.233,0.667,0.172
0.562,0.0873,0.421,0.14,0,0,0,0,0,0.333,0.103
0.575,0.106,0.421,0.141,0,0,0,0,0,0.333,0.103
0.614,0.24,0.421,0.242,0,0,0,0,0,0.667,0
0.623,0.321,0.749,0.268,0,0,0,0,0,0.667,0
0.614,0.448,0.807,0.324,0,0,0,0,0,0.667,0
0.615,0.82,1,0.59,0,0,0,0,0,1,0.0519
0.563,0.523,0.807,0.496,0,0,0,0,0,1,0.101
0.529,0.318,0.807,0.386,0,0,0,0,0,1,0.109
0.474,0.203,1,0.249,0,0,0,0,0,1,0
0.528,0.0384,0.614,0.0743,0,0,0,0,0,1,0
0.528,0.0241,0.614,0.0578,0,0,0,0,0,1,0
0.528,0.0174,0.614,0.0495,0,0,0,0,0,1,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.537,0.0324,0.614,0.135,0,0,0,0,0.233,1,0.172
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.554,0.0475,0.421,0.16,0,0,0,0,0.467,0.667,0
0.554,0.0542,0.421,0.154,0,0,0,0,0,0.667,0
0.546,0.103,0.421,0.25,0,0,0,0,0,0.667,0.0345
0.554,0.0648,0.421,0.145,0,0,0,0,0,0.333,0.0345
0.554,0.0678,0.421,0.141,0,0,0,0,0,0.333,0.103
0.554,0.0753,0.421,0.14,0,0,0,0,0,0.333,0.172
0.554,0.0791,0.421,0.14,0,0,0,0,0,0.333,0.103
0.563,0.159,0.421,0.23,0,0,0,0,0,0.667,0.172
0.588,0.196,0.421,0.233,0,0,0,0,0.133,0.667,0.0345
0.64,0.352,0.421,0.338,0,0,0,0,0.567,1,0.235
0.653,0.474,0.912,0.377,0,0,0,0,0,1,0.112
0.64,0.664,1,0.461,0,0,0,0,0,1,0
0.597,0.552,0.807,0.41,0,0,0,0,0,1,0.069
0.563,0.523,0.807,0.496,0,0,0,0,0,1,0.138
0.545,0.167,0.614,0.218,0,0,0,0,0,1,0.112
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.104
0.537,0.0655,0.421,0.274,0,0,0,0,0,1,0.127
0.546,0.079,0.421,0.27,0,0,0,0,0,0.667,0.374
0.554,0.0542,0.421,0.154,0,0,0,0,0,0.333,0.207
0.554,0.0595,0.421,0.15,0,0,0,0,0,0.333,0.138
0.554,0.0648,0.421,0.145,0,0,0,0,0,0.333,0.31
0.554,0.0678,0.421,0.141,0,0,0.00839,0.133,0,0.333,0.069
0.546,0.135,0.421,0.23,0,0,0.101,0.65,0,0.667,0.138
0.546,0.142,0.421,0.23,0,0,0,0,0,0.667,0
0.563,0.159,0.421,0.23,0,0,0,0,0,0.667,0.0345
0.588,0.196,0.421,0.233,0,0,0.306,0.383,0,0.667,0.0345
0.614,0.24,0.421,0.242,0,0,0.455,0.133,0,0.667,0.35
0.623,0.321,0.749,0.268,0,0,0,0,0,0.667,0.39
0.588,0.232,0.614,0.187,0,0,0,0,0,0.333,0.0368
0.597,0.552,0.807,0.41,0,0,0,0,0,0.667,0.0345
0.563,0.523,0.807,0.496,0,0,0.0126,0.517,0,0.667,0
0.545,0.167,0.614,0.218,0,0,0,0,0,1,0.0345
0.532,0.0783,0.614,0.116,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.554,0.0828,0.421,0.154,0,0,0,0,0.217,0.667,0.122
0.546,0.175,0.421,0.25,0,0,0,0,0.483,0.667,0.172
0.546,0.191,0.421,0.24,0,0,0,0,0,0.667,0.172
0.546,0.205,0.421,0.232,0,0,0,0,0,0.667,0.103
0.546,0.241,0.421,0.23,0,0,0,0,0,0.667,0.184
0.554,0.146,0.421,0.14,0,0,0,0,0,0.333,0.218
0.562,0.16,0.421,0.14,0,0,0,0,0,0.333,0.069
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.588,0.172,0.421,0.146,0,0,0,0,0.233,0.333,0.172
0.592,0.201,0.585,0.159,0,0,0,0,0,0.333,0.133
0.614,0.503,0.807,0.324,0,0,0,0,0,0.667,0.165
0.615,0.876,1,0.59,0,0,0,0,0,1,0.213
0.563,0.545,0.807,0.496,0,0,0,0,0,1,0
0.545,0.182,0.614,0.218,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.537,0.0302,0.614,0.135,0,0,0,0,0.217,1,0
0.549,0.0444,0.421,0.162,0,0,0,0,0.0167,1,0
0.546,0.113,0.421,0.27,0,0,0,0,0.467,1,0.4
0.554,0.0828,0.421,0.154,0,0,0,0,0,0.667,0.233
0.554,0.0964,0.421,0.15,0,0,0,0,0,0.667,0
0.546,0.191,0.421,0.24,0,0,0,0,0.217,0.667,0.241
0.554,0.111,0.421,0.141,0,0,0,0,0.717,0.333,0
0.554,0.129,0.421,0.14,0,0,0,0,0,0.333,0.269
0.546,0.274,0.421,0.23,0,0,0,0,0,0.667,0.452
0.563,0.301,0.421,0.23,0,0,0,0,0,0.667,0.241
0.588,0.316,0.421,0.233,0,0,0,0,0,0.667,0.103
0.64,0.481,0.421,0.338,0,0,0,0,0,1,0
0.623,0.384,0.749,0.268,0,0,0,0,0,0.667,0.138
0.64,0.745,1,0.461,0,0,0,0,0,1,0.109
0.615,0.876,1,0.59,0,0,0,0,0,1,0.159
0.563,0.545,0.807,0.496,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.528,0.0241,0.614,0.0763,0,0,0,0,0,1,0.235
0.512,0.0489,0.807,0.22,0,0,0,0,0,1,0.0901
0.525,0.0903,0.421,0.386,0,0,0.137,0.517,0,1,0.236
0.538,0.111,0.421,0.381,0,0,0.287,0,0,1,0.069
0.538,0.131,0.421,0.362,0,0,0.291,0,0,1,0.103
0.538,0.147,0.421,0.351,0,0,0.558,0,0,1,0.196
0.546,0.114,0.421,0.24,0,0,0.45,0,0,0.667,0.0936
0.554,0.0678,0.421,0.141,0,0,0,0,0.383,0.333,0.103
0.546,0.135,0.421,0.23,0,0,0,0,1,0.667,0
0.546,0.142,0.421,0.23,0.13,0.133,0,0,0.0167,0.667,0.241
0.563,0.159,0.421,0.23,0.689,0.317,0,0,0,0.667,0.241
0.588,0.196,0.421,0.233,0.565,0,0,0,0,0.667,0.069
0.614,0.24,0.421,0.242,0.736,0.45,0,0,0,0.667,0.172
0.623,0.321,0.749,0.268,0.588,0,0,0,0,0.667,0
0.64,0.664,1,0.461,0.504,0,0,0,0.883,1,0
0.615,0.82,1,0.59,0.236,0,0,0,0.75,1,0.103
0.563,0.777,1,0.72,0,0,0,0,0.233,1,0
0.512,0.47,1,0.554,0,0,0,0,0,1,0
0.503,0.141,0.807,0.183,0,0,0,0,0,1,0
0.528,0.0384,0.614,0.0743,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.528,0.0241,0.614,0.0763,0,0,0,0,0,1,0.215
0.537,0.0324,0.614,0.135,0,0,0,0,0,1,0.353
0.549,0.0407,0.421,0.162,0,0,0,0,0,1,0.154
0.554,0.0475,0.421,0.16,0,0,0,0,0,0.667,0.269
0.554,0.0542,0.421,0.154,0,0,0,0,0,0.667,0.451
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0
0.554,0.0648,0.421,0.145,0,0,0,0,0,0.333,0.0345
0.554,0.0678,0.421,0.141,0,0,0,0,0,0.333,0.0564
0.554,0.0753,0.421,0.14,0,0,0,0,0,0.333,0.34
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.0244
0.562,0.0873,0.421,0.14,0,0,0,0,0,0.333,0
0.575,0.106,0.421,0.141,0,0,0,0,0,0.333,0.069
0.614,0.24,0.421,0.242,0,0,0,0,0,0.667,0.0345
0.623,0.321,0.749,0.268,0,0,0,0,0,0.667,0.138
0.614,0.448,0.807,0.324,0,0,0,0,0,0.667,0.103
0.615,0.82,1,0.59,0,0,0,0,0.467,1,0
0.563,0.523,0.807,0.496,0,0,0,0,0,1,0
0.545,0.167,0.614,0.218,0,0,0,0,0,0.667,0.245
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.537,0.0324,0.614,0.135,0,0,0,0,0,1,0
0.549,0.0407,0.421,0.162,0.146,0.133,0,0,0,0.667,0.0345
0.546,0.079,0.421,0.27,0.842,0.55,0,0,0,0.667,0.0345
0.546,0.0926,0.421,0.258,0.101,0,0,0,0,0.667,0
0.546,0.103,0.421,0.25,0,0,0,0,0,0.667,0.0345
0.546,0.114,0.421,0.24,0,0,0.515,0.517,0.467,0.667,0
0.546,0.12,0.421,0.232,0,0,0.463,0,0,0.667,0.069
0.546,0.135,0.421,0.23,0,0,0.334,0,0,0.667,0.103
0.546,0.142,0.421,0.23,0,0,0.624,0,0,0.667,0.138
0.563,0.159,0.421,0.23,0,0,0.596,0,0,0.667,0.0345
0.588,0.196,0.421,0.233,0,0,0.547,0,0,0.667,0.401
0.614,0.24,0.421,0.242,0,0,0.422,0,0,0.667,0.162
0.653,0.474,0.912,0.377,0,0,0.517,0,0.467,1,0.103
0.64,0.664,1,0.461,0,0,0.453,0,0,1,0.0345
0.597,0.552,0.807,0.41,0,0,0,0,0,0.667,0.0345
0.563,0.777,1,0.72,0.103,0.133,0,0,0,1,0
0.512,0.47,1,0.554,0.603,0.317,0,0,0.383,1,0.361
0.503,0.141,0.807,0.183,0.884,0,0.448,0.517,0.317,0.667,0.0345
0.528,0.0384,0.614,0.0743,0.146,0,0.0448,0,0,0.667,0
0.528,0.0241,0.614,0.0578,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.537,0.0655,0.421,0.274,0,0,0,0,0,1,0.182
0.546,0.079,0.421,0.27,0,0,0,0,0,1,0.244
0.538,0.131,0.421,0.362,0,0,0,0,0,1,0.185
0.538,0.147,0.421,0.351,0,0,0,0,0,1,0.383
0.538,0.163,0.421,0.335,0,0,0,0,0,1,0
0.538,0.172,0.421,0.324,0,0,0,0,0.467,1,0.138
0.538,0.194,0.421,0.32,0,0,0,0,0,1,0.0345
0.538,0.205,0.421,0.32,0,0,0.315,0.517,0,1,0.118
0.563,0.159,0.421,0.23,0,0,0.435,0,0,0.667,0
0.588,0.196,0.421,0.233,0,0,0.359,0,0,0.667,0
0.588,0.128,0.421,0.146,0,0,0.625,0,0,0.333,0.103
0.623,0.321,0.749,0.268,0,0,0.613,0,0,0.667,0.489
0.614,0.448,0.807,0.324,0,0,0.572,0,0,0.667,0.162
0.597,0.552,0.807,0.41,0,0,0.319,0,0,0.667,0.207
0.563,0.523,0.807,0.496,0,0,0,0,0,1,0.0829
0.529,0.318,0.807,0.386,0,0,0,0,0,1,0.0345
0.532,0.0783,0.614,0.116,0,0,0,0,0,1,0
0.528,0.0384,0.614,0.0743,0,0,0,0,0,1,0
0.528,0.0241,0.614,0.0578,0,0,0,0,0,1,0
0.528,0.0174,0.614,0.0495,0,0,0,0,0,1,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.138
0.537,0.0655,0.421,0.274,0,0,0,0,0,1,0.171
0.546,0.079,0.421,0.27,0,0,0,0,0,1,0.147
0.554,0.0542,0.421,0.154,0,0,0,0,0,0.667,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0
0.554,0.0753,0.421,0.14,0,0,0,0,0,0.333,0.21
0.546,0.142,0.421,0.23,0,0,0.354,0.25,0,0.667,0.318
0.563,0.159,0.421,0.23,0,0,0.656,0,0,0.667,0.0345
0.588,0.196,0.421,0.233,0,0,0.0839,0,0.233,0.667,0.172
0.614,0.24,0.421,0.242,0,0,0,0,0,0.667,0.0345
0.653,0.474,0.912,0.377,0.556,0.45,0.512,0.517,0,1,0.069
0.64,0.664,1,0.461,0.455,0,0.379,0,0,1,0.172
0.597,0.552,0.807,0.41,0.55,0,0.471,0,0,0.667,0.103
0.563,0.523,0.807,0.496,0.651,0,0.4,0,0,0.667,0
0.529,0.318,0.807,0.386,0.121,0,0.459,0,0,1,0.15
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.267
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.528,0.0226,0.614,0.0763,0,0,0,0,0,1,0.33
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0.146
0.549,0.0444,0.421,0.162,0,0,0,0,0,0.667,0
0.554,0.0655,0.421,0.16,0,0,0,0,0,0.667,0.11
0.546,0.148,0.421,0.258,0,0,0,0,0,0.667,0.207
0.546,0.175,0.421,0.25,0,0,0,0,0,0.667,0.03
0.554,0.105,0.421,0.145,0,0,0.51,0.517,0,0.333,0.0345
0.554,0.111,0.421,0.141,0,0,0.594,0,0,0.333,0.0345
0.554,0.129,0.421,0.14,0,0,0.561,0,0,0.333,0.276
0.554,0.146,0.421,0.14,0,0,0.523,0,0,0.333,0
0.562,0.16,0.421,0.14,0,0,0.813,0,0,0.333,0.069
0.575,0.167,0.421,0.141,0,0,0.709,0,0,0.333,0.103
0.588,0.172,0.421,0.146,0,0,0.631,0,0,0.333,0.345
0.623,0.384,0.749,0.268,0.256,0.45,0.538,0,0,0.667,0
0.64,0.745,1,0.461,0.168,0,0.428,0,0,1,0
0.615,0.876,1,0.59,0,0,0.731,0,0,1,0
0.563,0.808,1,0.72,0,0,0,0,0,1,0
0.512,0.51,1,0.554,0,0,0,0,0,1,0.0436
0.532,0.0896,0.614,0.116,0,0,0,0,0,1,0.164
0.528,0.0452,0.614,0.0743,0,0,0,0,0,1,0
0.528,0.0286,0.614,0.0578,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.537,0.0302,0.614,0.135,0,0,0,0,0.233,1,0
0.549,0.0444,0.421,0.162,0,0,0,0,0,1,0.0345
0.538,0.16,0.421,0.381,0,0,0,0,0.717,1,0.138
0.546,0.148,0.421,0.258,0,0,0,0,0.45,0.667,0.138
0.546,0.175,0.421,0.25,0,0,0,0,0.233,0.667,0.103
0.546,0.191,0.421,0.24,0,0,0,0,0,0.667,0.103
0.546,0.205,0.421,0.232,0,0,0,0,0,0.667,0.0345
0.538,0.352,0.421,0.32,0,0,0,0,0,1,0.103
0.546,0.274,0.421,0.23,0,0,0,0,0,0.667,0.172
0.563,0.301,0.421,0.23,0,0,0,0,0,0.667,0
0.588,0.316,0.421,0.233,0,0,0,0,0.217,0.667,0.103
0.64,0.481,0.421,0.338,0,0,0,0,0.233,1,0.311
0.653,0.567,0.912,0.377,0,0,0,0,0.0167,1,0.258
0.64,0.745,1,0.461,0,0,0,0,0,1,0.138
0.615,0.876,1,0.59,0,0,0,0,0,1,0.138
0.563,0.808,1,0.72,0.658,0.45,0,0,0,1,0.0421
0.545,0.182,0.614,0.218,0.135,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.549,0.0407,0.421,0.162,0,0,0,0,0,1,0.41
0.546,0.079,0.421,0.27,0,0,0,0,0,0.667,0.0124
0.546,0.0926,0.421,0.258,0,0,0,0,0,0.667,0.0866
0.554,0.0595,0.421,0.15,0,0,0,0,0,0.333,0.138
0.546,0.114,0.421,0.24,0,0,0,0,0,0.667,0.0345
0.546,0.12,0.421,0.232,0,0,0,0,0,0.667,0.138
0.554,0.0753,0.421,0.14,0,0,0.0364,0.133,0,0.333,0.0345
0.546,0.142,0.421,0.23,0,0,0.529,0.383,0,0.667,0.103
0.563,0.159,0.421,0.23,0,0,0.399,0,0,0.667,0.138
0.588,0.196,0.421,0.233,0,0,0.117,0,0.133,0.667,0
0.614,0.24,0.421,0.242,0,0,0,0,1,0.667,0.069
0.623,0.321,0.749,0.268,0,0,0,0,0.267,0.667,0.103
0.614,0.448,0.807,0.324,0,0,0,0,0,0.667,0.0345
0.597,0.552,0.807,0.41,0,0,0,0,0,1,0
0.562,0.269,0.614,0.273,0,0,0,0,0,1,0.134
0.545,0.167,0.614,0.218,0,0,0,0,0,1,0.0723
0.532,0.0783,0.614,0.116,0,0,0,0,0,1,0.101
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0979
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.537,0.0324,0.614,0.135,0,0,0,0,0,1,0.1
0.537,0.0655,0.421,0.274,0,0,0,0,0.233,1,0.23
0.546,0.079,0.421,0.27,0,0,0.262,0.517,0.633,0.667,0.069
0.546,0.0926,0.421,0.258,0,0,0.414,0,0.3,0.667,0.138
0.546,0.103,0.421,0.25,0,0,0,0,0,0.667,0.0345
