occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_showers,hot_water_showers_minutes,hot_water_fixtures,electric_vehicle
0.883,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.57,0.0249,0.351,0.099,0,0,0,0,0,0,0.302,11,0.237,1
0.917,0.586,0.0439,0.211,0.21,0,0,0,0,0,0,0.327,16,0.526,1
0.767,0.594,0.0452,0.267,0.191,0,0,0,0,0,0,0.102,5,0.673,-0.167
0.567,0.588,0.042,0.316,0.148,0,0,0,0,0,0,0.174,5,0.336,-0.467
0.367,0.58,0.0361,0.351,0.114,0,0,0,0,0,0,0.219,11,0.182,0
0.2,0.573,0.0289,0.386,0.0805,0,0,0,0,0,0.25,0,0,0.111,0
0.2,0.583,0.0456,0.337,0.121,0,0,0,0,0,0,0,0,0.111,0
0.333,0.592,0.0641,0.295,0.153,0,0,0,0,0,0,0,0,0.111,0
0.483,0.591,0.0667,0.302,0.147,0,0,0,0,0,0,0,0,0.221,-0.0333
0.683,0.626,0.126,0.182,0.246,0,0,0,0,0,0,0,0,0.111,-0.583
0.617,0.651,0.156,0.161,0.273,0,0,0,0,0,0,0,0,0.147,1
0.6,0.677,0.187,0.168,0.299,0.115,0.167,0,0,0,0,0,0,0.406,1
0.783,0.737,0.306,0.0912,0.468,0.607,1,0,0,0,0,0.6,19,0.509,1
0.717,0.725,0.374,0.119,0.542,0,0.3,0.214,0.467,0.2,0,0.236,11,0.304,1
0.783,0.722,0.549,0.0912,0.705,0,0,0,0,0.0333,0,0.482,15,0.32,1
0.8,0.662,0.478,0.161,0.572,0.526,0.917,0,0,0,0,0.333,16,0.332,1
0.75,0.605,0.27,0.246,0.328,0.537,0.8,0,0,0,0,0,0,0,-0.05
0.8,0.573,0.0748,0.365,0.114,0,0,0,0,0,0,0,0,0,1
0.883,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0179,0.386,0.0512,0,0,0,0,0,0,0,0,0.0737,1
1,0.564,0.0217,0.302,0.0669,0,0,0,0,0,0,0.132,4,0.161,1
0.783,0.569,0.0288,0.274,0.116,0,0,0,0,0,0,0.432,20,0.545,-0.417
0.6,0.584,0.0394,0.253,0.181,0,0,0,0,0,0,0.0897,5,0.207,-0.0667
0.333,0.59,0.0408,0.288,0.172,0,0,0,0,0,0,0.361,18,0.35,0
0.2,0.583,0.0366,0.337,0.128,0,0,0,0,0,0,0.0879,5,0.28,0
0.2,0.583,0.0401,0.337,0.127,0,0,0,0,0,0,0.161,8,0.143,0
0.333,0.595,0.0607,0.281,0.172,0,0,0,0,0,0.25,0.185,9,0.123,-0.483
0.433,0.604,0.0792,0.239,0.201,0,0,0,0,0,0,0,0,0.111,1
0.567,0.602,0.0819,0.246,0.193,0,0,0,0,0,0,0,0,0,-0.167
0.433,0.604,0.0922,0.239,0.198,0,0,0,0,0,0,0.0988,5,0.139,-0.317
0.5,0.616,0.111,0.211,0.222,0,0,0,0,0,0,0.195,10,0.314,0
0.6,0.649,0.152,0.168,0.267,0,0,0,0,0,0,0.131,7,0.492,0
0.6,0.677,0.187,0.168,0.299,0.385,0.417,0,0,0,0,0.279,14,0.517,0
0.6,0.697,0.238,0.168,0.369,0.509,1,0,0,0,0,0.021,1,0.125,-0.4
0.783,0.739,0.418,0.0912,0.599,0.675,0.55,0,0,0,0,0.136,7,0.164,-0.0833
0.8,0.725,0.559,0.0842,0.719,0.587,0.917,0,0,0,0,0.134,7,0.244,1
0.933,0.66,0.434,0.189,0.528,0,0.55,0,0,0,0,0.234,11,0.156,1
1,0.58,0.102,0.372,0.144,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0226,0.386,0.0573,0,0,0,0,0,0,0,0,0.147,1
1,0.565,0.0264,0.337,0.062,0,0,0,0,0,0,0,0,0,1
1,0.565,0.02,0.337,0.0539,0,0,0,0,0,0,0,0,0,1
1,0.564,0.0173,0.323,0.0509,0,0,0,0,0,0.25,0.105,5,0.217,1
0.817,0.565,0.0176,0.33,0.0512,0,0,0,0,0,0,0.281,13,0.371,-0.417
0.617,0.566,0.0175,0.414,0.051,0,0,0,0,0,0,0,0,0,-0.317
0.6,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,0
0.6,0.574,0.0276,0.344,0.111,0,0,0,0,0,0,0.139,7,0.443,0
0.6,0.589,0.0401,0.302,0.16,0,0,0,0,0,0,0.51,25,0.449,0
0.6,0.617,0.0736,0.175,0.277,0,0,0,0,0,0,0.129,6,0.123,0
0.517,0.611,0.0754,0.204,0.248,0,0,0,0,0,0.167,0.132,7,0.124,0
0.4,0.601,0.0689,0.253,0.197,0,0,0.511,0.233,0.467,0.583,0,0,0.0369,-0.15
0.317,0.586,0.0499,0.323,0.133,0,0,0.133,0,0,0,0.254,12,0.316,-0.583
0.1,0.573,0.0314,0.386,0.0791,0,0,0,0,0,0,0,0,0.0369,-0.467
0.233,0.586,0.0578,0.323,0.13,0,0,0,0,0,0,0,0,0.258,0
0.433,0.61,0.0995,0.239,0.199,0,0,0,0,0,0,0,0,0.147,0
0.733,0.669,0.184,0.112,0.316,0.788,0.917,0,0,0,0.25,0,0,0.0369,0
0.8,0.714,0.243,0.0842,0.382,0.673,0.55,0,0,0,0,0,0,0.0737,-0.367
0.983,0.781,0.379,0.00702,0.574,0.255,0,0,0,0,0,0,0,0.369,-0.0833
0.917,0.769,0.476,0.0351,0.682,0,0,0,0,0,0,0,0,0.147,1
0.883,0.74,0.623,0.0491,0.792,0,0,0,0,0,0,0.127,6,0.232,1
1,0.683,0.568,0.112,0.675,0,0,0,0,0,0,0.139,7,0.092,1
1,0.611,0.306,0.225,0.368,0,0,0,0,0,0,0,0,0,1
1,0.581,0.147,0.253,0.196,0,0,0,0,0,0,0,0,0,1
1,0.568,0.0658,0.288,0.105,0,0,0,0,0,0,0,0,0.0369,1
1,0.566,0.0211,0.414,0.0522,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0207,0.386,0.0587,0,0,0,0,0,0,0.207,10,0.45,1
0.867,0.565,0.0206,0.393,0.0572,0,0,0,0,0,0,0.104,5,0.143,1
0.8,0.572,0.0259,0.386,0.0825,0,0,0,0,0,0,0.0857,4,0.0938,1
0.767,0.586,0.0461,0.316,0.147,0,0,0,0,0,0,0.29,14,0.266,1
0.567,0.58,0.0445,0.351,0.116,0,0,0,0,0,0,0.268,13,0.326,1
0.4,0.573,0.0383,0.386,0.082,0,0,0,0,0,0.25,0,0,0.111,1
0.483,0.607,0.129,0.225,0.22,0,0,0,0,0,0,0.151,7,0.211,1
0.65,0.623,0.184,0.147,0.278,0,0,0,0,0,0,0.196,10,0.277,1
0.6,0.618,0.191,0.168,0.255,0,0,0,0,0,0,0.202,10,0.355,1
0.6,0.618,0.221,0.168,0.254,0,0,0,0,0,0,0,0,0.147,1
0.517,0.616,0.214,0.204,0.227,0,0,0,0,0,0,0,0,0.295,1
0.583,0.647,0.26,0.175,0.261,0,0,0,0,0,0,0,0,0.258,1
0.417,0.643,0.199,0.246,0.223,0,0,0,0,0,0,0,0,0.0737,1
0.483,0.672,0.252,0.218,0.315,0,0,0.214,0.167,0,0,0,0,0.0737,1
0.6,0.699,0.375,0.168,0.47,0,0,0.186,0.0667,0.467,0,0,0,0,1
0.783,0.722,0.602,0.0912,0.705,0,0,0,0,0,0,0,0,0,1
0.8,0.69,0.651,0.0842,0.726,0,0,0.485,0.467,0.45,0,0,0,0,1
0.8,0.624,0.412,0.161,0.46,0,0,0.506,0,0.733,0,0.463,22,0.307,1
0.8,0.588,0.234,0.168,0.268,0,0,0.362,0,0,0,0,0,0,1
0.933,0.568,0.109,0.168,0.142,0,0,0.548,0,0,0,0.243,12,0.161,1
1,0.564,0.0371,0.302,0.0683,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0203,0.414,0.0514,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0211,0.344,0.0591,0,0,0,0,0,0,0,0,0.0737,1
1,0.566,0.02,0.414,0.0525,0,0,0,0,0,0,0,0,0,1
1,0.574,0.0291,0.344,0.111,0,0,0,0,0,0,0,0,0.258,1
0.917,0.589,0.0467,0.295,0.165,0,0,0,0,0,0,0.191,9,0.385,1
0.8,0.597,0.073,0.274,0.187,0,0,0,0,0,0,0,0,0.184,1
0.617,0.575,0.0413,0.379,0.0884,0,0,0,0,0,0,0,0,0.0737,1
0.633,0.586,0.0743,0.323,0.136,0,0,0,0,0,0,0.147,7,0.135,1
0.717,0.601,0.121,0.253,0.191,0,0,0,0,0,0,0.0991,5,0.324,1
0.317,0.576,0.0524,0.372,0.0907,0,0,0,0,0,0.167,0,0,0.258,1
0.4,0.583,0.087,0.337,0.119,0,0,0,0,0,0.0833,0,0,0.258,1
0.4,0.586,0.0958,0.337,0.119,0,0,0,0,0,0,0,0,0.406,1
0.583,0.633,0.213,0.225,0.221,0,0,0,0,0,0,0,0,0.147,1
0.633,0.684,0.292,0.154,0.315,0,0,0,0,0,0,0.145,7,0.244,1
0.8,0.741,0.398,0.0842,0.475,0,0,0,0,0,0,0.157,8,0.362,1
0.717,0.725,0.435,0.119,0.542,0,0,0,0,0,0,0.164,8,0.109,1
0.6,0.67,0.398,0.204,0.478,0,0,0,0,0,0,0,0,0.0737,1
0.6,0.628,0.335,0.253,0.389,0,0,0,0,0,0,0,0,0,1
0.967,0.601,0.257,0.267,0.299,0,0,0,0,0,0,0,0,0,1
1,0.572,0.0743,0.372,0.106,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0188,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0179,0.386,0.0512,0,0,0,0,0,0,0.166,8,0.184,1
0.967,0.565,0.0192,0.351,0.056,0,0,0,0,0,0,0.197,10,0.167,1
0.767,0.573,0.032,0.274,0.142,0,0,0,0,0,0,0.375,15,0.249,-0.167
0.233,0.576,0.0299,0.323,0.126,0,0,0,0,0,0,0.191,9,0.237,-0.233
0.15,0.577,0.0283,0.358,0.108,0,0,0,0,0,0.167,0.139,7,0.203,0
0.2,0.583,0.0366,0.337,0.128,0,0,0,0,0,1,0,0,0.0737,0
0.2,0.583,0.0401,0.337,0.127,0,0,0,0,0,1,0,0,0.111,-0.3
0.567,0.616,0.0906,0.182,0.258,0,0,0,0,0,1,0.227,11,0.409,-0.0833
0.567,0.616,0.0972,0.182,0.249,0,0,0,0,0,0.35,0,0,0.247,-0.167
0.4,0.601,0.0795,0.253,0.187,0,0,0.61,0.233,0.433,0,0,0,0.111,-0.367
0.4,0.601,0.0863,0.253,0.186,0,0,0.653,0,0.0333,0,0,0,0.0369,0
0.217,0.587,0.058,0.33,0.125,0,0,0.392,0,0,0,0,0,0.111,0
0.2,0.593,0.0623,0.337,0.123,0,0,0.763,0,0,0,0,0,0.0369,0
0.283,0.62,0.1,0.302,0.172,0,0,0.229,0,0,0,0,0,0.111,0
0.667,0.712,0.268,0.14,0.413,0.664,0.917,0,0,0,0,0,0,0.0737,-0.533
0.8,0.743,0.425,0.0842,0.609,0.618,0.55,0,0,0,0,0.149,7,0.136,1
0.8,0.725,0.559,0.0842,0.719,0.684,0,0.282,0.233,0.233,0,0.191,9,0.274,1
0.717,0.66,0.434,0.189,0.528,0.165,0,0.107,0,0,0,0.194,10,0.29,1
0.6,0.584,0.138,0.337,0.183,0,0,0,0,0,0,0.074,4,0.086,1
0.683,0.573,0.0823,0.337,0.123,0,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0432,0.337,0.0813,0,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0184,0.414,0.0522,0,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.85,0.566,0.0177,0.4,0.0511,0,0,0,0,0,0,0,0,0.0737,1
0.9,0.564,0.0204,0.302,0.0594,0,0,0,0,0,0.417,0.197,10,0.278,1
0.617,0.568,0.0215,0.379,0.0765,0,0,0,0,0,0.0833,0.0865,4,0.0574,-0.917
0.417,0.566,0.0181,0.414,0.0557,0,0,0,0,0,0,0,0,0,-0.183
0.4,0.58,0.0316,0.344,0.121,0,0,0,0,0,0,0.322,16,0.398,0
0.217,0.575,0.0278,0.379,0.0895,0,0,0,0,0,0,0,0,0.147,0
0.2,0.583,0.0401,0.337,0.127,0,0,0,0,0,0,0,0,0.111,0
0.383,0.599,0.0669,0.26,0.191,0,0,0,0,0,0,0,0,0.221,0
0.4,0.601,0.0739,0.253,0.191,0.641,0.917,0,0,0,0,0,0,0.0737,0
0.3,0.589,0.0582,0.309,0.142,0.122,0.55,0,0,0,0,0,0,0.147,0
0.217,0.583,0.0518,0.337,0.119,0,0,0,0,0,0,0,0,0.332,0
0.2,0.586,0.0551,0.337,0.119,0,0,0,0,0,0,0,0,0.221,0
0.2,0.593,0.0623,0.337,0.123,0,0,0,0,0,0,0,0,0.0369,-0.0167
0.383,0.637,0.126,0.26,0.21,0,0,0,0,0,0,0,0,0.406,-1
0.667,0.693,0.232,0.175,0.361,0,0,0,0,0,0.75,0,0,0.184,-0.0833
0.8,0.699,0.323,0.168,0.47,0,0,0,0,0,0,0,0,0.0737,1
0.983,0.722,0.549,0.0912,0.705,0,0,0,0,0,0,0.182,9,0.158,1
1,0.69,0.615,0.0842,0.726,0,0,0.759,0.233,0.233,0,0.217,10,0.525,1
1,0.619,0.354,0.196,0.421,0,0,0.334,0,0,0,0.0217,1,0.0882,1
1,0.574,0.0895,0.33,0.131,0,0,0.348,0,0,0,0.288,14,0.191,1
1,0.567,0.038,0.372,0.0749,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0172,0.379,0.0509,0,0,0,0,0,0,0.106,5,0.107,1
1,0.565,0.0192,0.386,0.0587,0,0,0,0,0,0,0,0,0.0369,1
0.917,0.569,0.0285,0.281,0.115,0,0,0,0,0,0.167,0.27,13,0.327,1
0.667,0.585,0.0416,0.232,0.196,0,0,0,0,0,0.0833,0.194,10,0.276,-0.667
0.6,0.597,0.0481,0.253,0.204,0,0,0,0,0,0,0.288,14,0.486,-0.4
0.6,0.601,0.0559,0.253,0.206,0,0,0,0,0,0,0.0875,5,0.095,0
0.517,0.61,0.0736,0.211,0.241,0,0,0,0,0,0,0.16,8,0.29,0
0.4,0.601,0.0689,0.253,0.197,0,0,0,0,0,0,0,0,0.147,0
0.317,0.594,0.0617,0.288,0.162,0,0,0,0,0,0,0,0,0.111,0
0.383,0.599,0.077,0.26,0.181,0,0,0,0,0,0,0,0,0.147,0
0.317,0.594,0.0714,0.288,0.158,0,0,0,0,0,0,0,0,0.221,0
0.233,0.59,0.0618,0.323,0.131,0.348,0.417,0,0,0,0.167,0,0,0.147,0
0.583,0.647,0.149,0.175,0.261,0.866,1,0.334,0.233,0.183,0.333,0,0,0,0
0.567,0.67,0.176,0.182,0.284,0.634,0.3,0,0,0.05,0,0,0,0.0369,-0.217
0.517,0.68,0.215,0.204,0.336,0.61,0,0,0,0,0,0.276,13,0.22,-0.833
0.8,0.743,0.425,0.0842,0.609,0.232,0,0,0,0,0,0.74,17,0.565,1
0.8,0.725,0.559,0.0842,0.719,0,0,0,0,0,0,0.0644,3,0.19,1
0.8,0.68,0.555,0.119,0.66,0,0,0,0,0,0,0.397,16,0.337,1
0.8,0.617,0.342,0.204,0.408,0,0,0,0,0,0,0.13,6,0.0862,1
0.883,0.581,0.147,0.253,0.196,0,0,0,0,0,0,0,0,0,1
1,0.567,0.0461,0.33,0.0847,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0264,0.337,0.062,0,0,0,0,0,0,0,0,0.0369,1
1,0.565,0.02,0.337,0.0539,0,0,0,0,0,0,0,0,0.0369,1
1,0.566,0.0174,0.414,0.0509,0,0,0,0,0,0,0,0,0,1
0.833,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,-0.417
0.567,0.565,0.0202,0.365,0.0634,0,0,0,0,0,0,0.205,10,0.173,-0.717
0.4,0.567,0.0236,0.337,0.0859,0,0,0,0,0,0,0,0,0.147,0
0.4,0.581,0.0341,0.302,0.148,0,0,0,0,0,0,0,0,0.147,0
0.3,0.59,0.0412,0.295,0.166,0,0,0,0,0,0,0.177,9,0.118,0
0.45,0.605,0.0603,0.232,0.225,0,0,0,0,0,0,0.184,9,0.27,0
0.217,0.585,0.0419,0.33,0.133,0,0,0,0,0,0.25,0,0,0.111,0
0.2,0.583,0.0432,0.337,0.124,0,0,0,0,0,0,0,0,0.0369,0
0.3,0.592,0.0594,0.295,0.156,0,0,0.135,0.167,0,0,0.0991,5,0.103,0
0.2,0.583,0.0484,0.337,0.119,0,0,0.918,0.0667,0.7,0,0,0,0.147,0
0.283,0.591,0.0667,0.302,0.147,0,0,0.698,0,0,0,0,0,0.258,0
0.4,0.606,0.0927,0.253,0.188,0,0,0.367,0,0,0,0,0,0.111,-0.3
0.3,0.607,0.0843,0.295,0.159,0,0,0,0,0,0,0,0,0.295,-0.833
0.4,0.64,0.13,0.253,0.216,0,0,0,0,0,0.417,0,0,0,1
0.433,0.661,0.179,0.239,0.284,0,0,0,0,0,1,0.201,10,0.465,1
0.783,0.739,0.418,0.0912,0.599,0.468,0.417,0,0,0,1,0,0,0.111,1
0.8,0.725,0.559,0.0842,0.719,0.548,1,0.152,0.167,0,1,0,0,0.147,1
0.8,0.69,0.615,0.0842,0.726,0.268,0.05,0.437,0.3,0.233,1,0,0,0.111,1
0.8,0.624,0.39,0.161,0.46,0,0,0.342,0,0,0.85,0,0,0,1
0.8,0.575,0.0966,0.323,0.139,0,0,0.54,0,0,0,0.098,5,0.0651,1
0.8,0.566,0.0291,0.393,0.0646,0,0,0,0,0,0,0,0,0,1
0.883,0.565,0.0192,0.386,0.0531,0,0,0,0,0,0,0.123,6,0.156,1
1,0.565,0.0188,0.393,0.0526,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.574,0.0345,0.239,0.156,0,0,0,0,0,0.25,0.278,14,0.332,1
1,0.602,0.0613,0.0842,0.312,0,0,0,0,0,0,0.185,5,0.27,1
0.75,0.614,0.0641,0.154,0.292,0,0,0,0,0,0,0.37,18,0.438,-0.417
0.4,0.601,0.0559,0.253,0.206,0,0,0,0,0,0,0.119,6,0.153,-0.233
0.4,0.601,0.0629,0.253,0.203,0,0,0,0,0,0,0,0,0.258,0
0.4,0.601,0.0689,0.253,0.197,0,0,0,0,0,0,0,0,0.111,0
0.4,0.601,0.0739,0.253,0.191,0,0,0,0,0,0,0.109,6,0.109,0
0.317,0.594,0.0655,0.288,0.159,0,0,0,0,0,0,0.191,9,0.237,0
0.233,0.586,0.0578,0.323,0.13,0,0,0,0,0,0,0,0,0.413,-0.05
0.667,0.626,0.129,0.175,0.251,0,0,0,0,0,0.417,0.25,12,0.387,-0.583
0.8,0.663,0.174,0.133,0.298,0,0,0,0,0,0.333,0,0,0.406,1
0.767,0.707,0.232,0.0982,0.367,0,0,0,0,0,0.25,0.116,6,0.114,1
0.733,0.727,0.29,0.112,0.444,0,0,0,0,0,0,0,0,0.0369,1
0.8,0.743,0.425,0.0842,0.609,0,0,0,0,0,0,0,0,0.184,1
0.8,0.719,0.534,0.0982,0.689,0.7,0.917,0,0,0,0,0,0,0.0369,1
0.8,0.659,0.466,0.168,0.558,0.607,1,0,0,0,0,0.316,16,0.246,1
0.8,0.617,0.342,0.204,0.408,0.537,0.05,0,0,0,0,0,0,0,1
0.8,0.58,0.133,0.288,0.179,0.741,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0452,0.337,0.0813,0.662,0,0,0,0,0,0,0,0,1
0.8,0.565,0.0249,0.393,0.056,0,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.8,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.883,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.967,0.567,0.0225,0.358,0.0747,0,0,0,0,0,0.25,0.123,6,0.192,1
0.8,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.617,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.517,0.573,0.0351,0.386,0.083,0,0,0,0,0,0,0.113,6,0.112,1
0.4,0.591,0.078,0.302,0.158,0,0,0,0,0,0.25,0,0,0.221,1
0.4,0.601,0.112,0.253,0.197,0,0,0,0,0,0,0,0,0.184,1
0.317,0.594,0.0991,0.288,0.162,0,0,0,0,0,0,0,0,0.184,1
0.333,0.595,0.117,0.281,0.164,0,0,0,0,0,0,0,0,0.111,1
0.433,0.604,0.166,0.239,0.198,0,0,0,0,0,0,0.136,7,0.348,1
0.417,0.608,0.178,0.246,0.193,0,0,0,0,0,0,0,0,0.0737,1
0.433,0.627,0.198,0.239,0.207,0,0,0,0,0,0,0,0,0.111,1
0.6,0.677,0.278,0.168,0.299,0,0,0,0,0,0,0,0,0.0369,1
0.683,0.716,0.347,0.133,0.421,0,0,0,0,0,0,0,0,0.0369,1
0.8,0.743,0.493,0.0842,0.609,0,0,0.32,0.233,0.183,0,0,0,0.184,1
0.8,0.725,0.614,0.0842,0.719,0,0,0.296,0,0.05,0,0,0,0.147,1
0.667,0.671,0.547,0.14,0.616,0,0,0.853,0,0,0,0,0,0,1
0.683,0.626,0.438,0.133,0.487,0,0,0.536,0,0,0,0.172,8,0.335,1
0.833,0.595,0.288,0.119,0.323,0,0,0,0,0,0.917,0.231,11,0.227,1
1,0.568,0.0867,0.26,0.119,0,0,0,0,0,0.333,0,0,0.0737,1
1,0.565,0.0286,0.372,0.0598,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0199,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
0.967,0.565,0.0204,0.365,0.0514,0,0,0,0,0,0,0,0,0,1
0.8,0.564,0.022,0.302,0.0669,0,0,0,0,0,0,0,0,0.111,1
0.717,0.567,0.0249,0.288,0.0968,0,0,0,0,0,0,0,0,0.0369,1
0.6,0.575,0.0296,0.337,0.116,0,0,0,0,0,0,0,0,0.0737,1
0.6,0.596,0.0578,0.26,0.198,0.368,0.417,0,0,0,0,0,0,0.332,1
0.567,0.598,0.0752,0.267,0.193,0.698,1,0,0,0,0,0,0,0.0369,1
0.533,0.595,0.0872,0.281,0.177,0.454,0.3,0,0,0,0,0,0,0.0737,1
0.467,0.589,0.0808,0.309,0.149,0,0,0,0,0,0,0,0,0.0369,1
0.483,0.583,0.0705,0.337,0.121,0,0,0,0,0,0,0,0,0,1
0.683,0.614,0.182,0.189,0.238,0,0,0,0,0,0,0.281,14,0.408,1
0.617,0.62,0.227,0.161,0.26,0,0,0.498,0.233,0.233,0,0,0,0.147,1
0.6,0.626,0.248,0.168,0.256,0,0,0.197,0,0,0,0,0,0.332,1
0.483,0.629,0.217,0.218,0.223,0,0,0,0,0,0,0.108,5,0.182,-0.167
0.2,0.603,0.106,0.337,0.134,0,0,0,0,0,0,0,0,0.0737,-0.233
0.2,0.61,0.114,0.337,0.157,0,0,0,0,0,0,0,0,0.258,0
0.267,0.617,0.161,0.323,0.217,0,0,0.192,0.167,0,0,0,0,0.0737,0
0.45,0.652,0.344,0.239,0.414,0,0,0.477,0.533,0.233,0,0,0,0.0369,-0.3
0.783,0.687,0.637,0.0912,0.712,0,0,0.135,0,0,0,0,0,0.0369,-0.0833
0.883,0.64,0.526,0.0842,0.579,0,0,0,0,0,0.25,0,0,0,1
1,0.595,0.288,0.119,0.323,0,0,0,0,0,0,0,0,0,1
1,0.568,0.0999,0.204,0.136,0,0,0,0,0,0,0,0,0,1
1,0.564,0.0319,0.323,0.0688,0,0,0,0,0,0,0,0,0.0369,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.569,0.027,0.309,0.108,0,0,0,0,0,0,0.397,12,0.264,1
0.783,0.579,0.0359,0.267,0.164,0,0,0,0,0,0,0.303,8,0.459,-0.667
0.6,0.596,0.047,0.26,0.198,0,0,0,0,0,0,0,0,0.111,-0.217
0.517,0.61,0.0647,0.211,0.245,0,0,0,0,0,0,0.321,16,0.25,0
0.583,0.617,0.0839,0.175,0.272,0,0,0,0,0,0,0.141,7,0.204,0
0.5,0.61,0.0824,0.211,0.233,0,0,0,0,0,0,0,0,0.147,0
0.517,0.611,0.0899,0.204,0.232,0,0,0,0,0,0,0,0,0.147,0
0.4,0.601,0.0795,0.253,0.187,0,0,0,0,0,0,0,0,0.0737,0
0.35,0.597,0.0774,0.274,0.169,0,0,0,0,0,0,0,0,0.184,0
0.433,0.61,0.0995,0.239,0.199,0,0,0,0,0,0.5,0,0,0.0737,-0.0333
0.633,0.654,0.161,0.154,0.279,0,0,0,0,0,0,0.313,12,0.207,-0.833
0.75,0.703,0.227,0.105,0.359,0.203,0.167,0,0,0,0.25,0.17,8,0.297,1
0.7,0.72,0.279,0.126,0.429,0.583,1,0,0,0,0.25,0.203,10,0.319,1
0.717,0.725,0.374,0.119,0.542,0.499,0.3,0,0,0,0,0,0,0.0369,1
0.733,0.711,0.518,0.112,0.665,0.609,0,0,0,0,0,0,0,0.0737,1
0.8,0.67,0.495,0.154,0.594,0.478,0,0,0,0,0,0.29,14,0.414,1
0.933,0.597,0.222,0.274,0.275,0,0,0,0,0,0,0.162,8,0.107,1
1,0.568,0.0317,0.407,0.0667,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.566,0.0174,0.421,0.0509,0,0,0,0,0,0,0,0,0,1
1,0.565,0.0175,0.386,0.0509,0.118,0.167,0,0,0,0.417,0,0,0,1
