plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.562,0.0181,0.421,0.0495,0,0,0.468,0.175,0.233,0,0,0
0.621,0.266,0.281,0.335,0,0,0.106,0,0,0,0.333,0.0394
0.679,0.704,0,0.821,0,0,0,0,0,0,1,0
0.599,0.302,0.14,0.356,0,0,0,0,0,0,1,0
0.568,0.141,0.14,0.183,0,0,0,0,0,0,1,0
0.56,0.0348,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.327
0.57,0.0296,0.281,0.143,0,0,0,0,0,0,1,0.34
0.585,0.0368,0.281,0.172,0,0,0,0,0,0,0.667,0.197
0.591,0.0427,0.281,0.175,0,0,0,0,0,0,0.667,0.345
0.591,0.0486,0.281,0.174,0,0,0,0,0,0,0.333,0.0806
0.62,0.0905,0.14,0.291,0,0,0,0,0,0,0.667,0.0788
0.62,0.0996,0.14,0.279,0,0,0,0,0,0,0.667,0
0.591,0.0604,0.281,0.16,0,0,0,0,0,0,0.333,0.118
0.591,0.0669,0.281,0.159,0,0,0,0,0,0,0.333,0.0788
0.591,0.0702,0.281,0.159,0,0,0,0,0,0,0.333,0.0394
0.601,0.0774,0.281,0.162,0,0,0,0,0,0,0.333,0.199
0.671,0.172,0.14,0.294,0,0,0,0,0,0.25,0.667,0.18
0.772,0.307,0,0.501,0,0,0,0,0,0.25,1,0
0.788,0.413,0,0.655,0.673,0.817,0,0,0,0,1,0.0394
0.772,0.578,0,0.829,0.566,0.4,0,0,0,0,1,0
0.741,0.713,0,0.905,0.55,0,0,0,0,0,1,0.0788
0.64,0.456,0.14,0.564,0,0,0,0,0,0,1,0
0.58,0.147,0.281,0.203,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.342
0.56,0.0224,0.281,0.0798,0,0,0,0,0,0,1,0.202
0.57,0.0296,0.281,0.143,0,0,0,0,0,0,1,0.216
0.609,0.0577,0.14,0.295,0,0,0,0,0,0,1,0.253
0.591,0.0427,0.281,0.175,0,0,0,0,0,0,0.667,0.0394
0.591,0.0486,0.281,0.174,0,0,0,0,0,0,0.333,0.118
0.591,0.0532,0.281,0.17,0,0,0,0,0,0,0.333,0.0394
0.591,0.0577,0.281,0.164,0,0,0,0,0,0.0667,0.333,0.158
0.591,0.0604,0.281,0.16,0,0,0,0,0,0.183,0.333,0.0394
0.591,0.0669,0.281,0.159,0,0,0,0,0,0,0.333,0
0.591,0.0702,0.281,0.159,0,0,0,0,0,0,0.333,0.197
0.64,0.139,0.14,0.274,0,0,0,0,0,0,0.667,0.0394
0.616,0.0938,0.281,0.172,0,0,0,0,0,0,0.333,0
0.632,0.113,0.281,0.2,0,0,0,0,0,0.25,0.333,0.0808
0.712,0.28,0.14,0.453,0,0,0,0,0,0,0.667,0.205
0.702,0.39,0.14,0.569,0,0,0,0,0,0,0.667,0.0788
0.741,0.713,0,0.905,0,0,0,0,0,0,1,0.0394
0.679,0.676,0,0.821,0,0,0,0,0,0,1,0.161
0.58,0.147,0.281,0.203,0,0,0,0,0,0,1,0.139
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.118
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.147
0.562,0.0159,0.421,0.0495,0.534,0.483,0,0,0,0.317,0.333,0.354
0.591,0.0427,0.281,0.175,0.113,0,0,0,0,0.433,0.333,0.0788
0.591,0.0486,0.281,0.174,0,0,0,0,0,0,0.333,0.118
0.591,0.0532,0.281,0.17,0,0,0,0,0,0,0.333,0.0788
0.591,0.0577,0.281,0.164,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.601,0.0774,0.281,0.162,0,0,0,0,0,0,0.333,0.0394
0.671,0.172,0.14,0.294,0,0,0,0,0,0,0.667,0.119
0.772,0.307,0,0.501,0.105,0.0667,0,0,0,0.5,1,0.0394
0.788,0.413,0,0.655,0.375,0.417,0,0,0,0,1,0.158
0.702,0.39,0.14,0.569,0,0,0,0,0,0,0.667,0.236
0.681,0.481,0.14,0.62,0,0,0,0,0,0,0.667,0
0.601,0.236,0.281,0.307,0,0,0,0,0,0,0.667,0.0394
0.58,0.147,0.281,0.203,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0.0826,0.246,0.0833,0,1,0.0394
0.56,0.0224,0.281,0.0798,0,0,0.491,0,0.15,0,1,0.455
0.578,0.0433,0.14,0.236,0,0,0.746,0,0,0,1,0.137
0.585,0.0368,0.281,0.172,0,0,0.625,0,0,0,0.667,0.158
0.591,0.0427,0.281,0.175,0,0,0.488,0,0,0,0.667,0.158
0.62,0.0813,0.14,0.299,0,0,0,0,0,0,0.667,0
0.591,0.0532,0.281,0.17,0,0,0,0,0,0,0.333,0.158
0.591,0.0577,0.281,0.164,0,0,0,0,0,0,0.333,0.288
0.591,0.0604,0.281,0.16,0,0,0,0,0,0,0.333,0.361
0.591,0.0669,0.281,0.159,0,0,0,0,0,0,0.333,0.511
0.591,0.0702,0.281,0.159,0,0,0,0,0,0,0.333,0.236
0.601,0.0774,0.281,0.162,0,0,0,0,0,0,0.333,0.0394
0.671,0.172,0.14,0.294,0,0,0,0,0,0.25,0.667,0
0.702,0.21,0.14,0.35,0,0,0,0,0,0,0.667,0
0.788,0.413,0,0.655,0,0,0,0,0,0,1,0
0.772,0.578,0,0.829,0,0,0.502,0.246,0.233,0,1,0.0394
0.681,0.481,0.14,0.62,0,0,0.535,0,0,0,1,0.184
0.64,0.456,0.14,0.564,0,0,0.586,0,0,0,1,0.201
0.58,0.147,0.281,0.203,0,0,0.0917,0,0,0,1,0.0394
0.565,0.0695,0.281,0.116,0,0,0,0,0,0,1,0
0.56,0.0348,0.281,0.0743,0,0,0,0,0,0,1,0.0394
0.56,0.0224,0.281,0.0578,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.118
0.56,0.0178,0.281,0.0506,0,0,0,0,0,0,1,0.0394
0.56,0.0224,0.281,0.0798,0,0,0,0,0,0,1,0.269
0.57,0.0296,0.281,0.143,0,0,0,0,0,0.25,1,0.316
0.633,0.0786,0,0.417,0,0,0,0,0,0,1,0.0394
0.649,0.0963,0,0.427,0,0,0,0,0,0,1,0.0788
0.591,0.0486,0.281,0.174,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.591,0.0604,0.281,0.16,0,0,0,0,0,0,0.333,0.433
0.62,0.118,0.14,0.269,0,0,0,0,0,0,0.667,0.0788
0.62,0.125,0.14,0.269,0,0,0,0,0,0,0.667,0.0788
0.64,0.139,0.14,0.274,0,0,0,0,0,0,0.667,0.0788
0.726,0.25,0,0.417,0,0,0,0,0,0.25,1,0.118
0.702,0.21,0.14,0.35,0,0,0,0,0,0,0.667,0.158
0.788,0.413,0,0.655,0,0,0,0,0,0,1,0.0394
0.772,0.578,0,0.829,0,0,0,0,0,0,1,0
0.741,0.713,0,0.905,0.157,0.0667,0,0,0,0,1,0
0.679,0.676,0,0.821,0.602,0.917,0,0,0,0,1,0.2
0.618,0.409,0,0.51,0.627,0,0,0,0,0,1,0
0.568,0.123,0.14,0.183,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.56,0.0193,0.281,0.0506,0,0,0,0,0,0,1,0.158
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.453
0.585,0.0403,0.281,0.172,0,0,0,0,0,0,1,0.287
0.591,0.0586,0.281,0.175,0,0,0,0,0,0,1,0.385
0.62,0.129,0.14,0.299,0,0,0,0,0,0,1,0.115
0.62,0.153,0.14,0.291,0,0,0,0,0,0,0.667,0.489
0.62,0.167,0.14,0.279,0,0,0,0,0,0,0.667,0.206
0.62,0.179,0.14,0.271,0,0,0,0,0,0,0.667,0.0394
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.25,0,0.0394
0.591,0.129,0.281,0.159,0,0,0,0,0,0,0.333,0
0.601,0.14,0.281,0.162,0,0,0,0,0,0,0.333,0.118
0.726,0.405,0,0.417,0,0,0,0,0,0,1,0.118
0.772,0.419,0,0.501,0,0,0.428,0.246,0.233,0,1,0
0.712,0.335,0.14,0.453,0,0,0.488,0,0,0,0.667,0.118
0.702,0.438,0.14,0.569,0,0,0.413,0,0,0,0.667,0.158
0.681,0.514,0.14,0.62,0,0,0,0,0,0,0.667,0.0788
0.64,0.475,0.14,0.564,0,0,0,0,0,0,0.667,0.0394
0.599,0.302,0.14,0.356,0,0,0,0,0,0,0.667,0.205
0.565,0.0796,0.281,0.116,0,0,0,0,0,0,0.667,0
0.56,0.0409,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.56,0.0193,0.281,0.0506,0,0,0,0,0,0,1,0.0788
0.56,0.0213,0.281,0.0798,0,0,0,0,0,0,1,0.105
0.57,0.0278,0.281,0.143,0,0,0,0,0,0,1,0.328
0.585,0.0403,0.281,0.172,0,0,0,0,0,0,1,0.236
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0.197
0.591,0.0855,0.281,0.17,0,0,0,0,0,0,0.667,0.158
0.591,0.0927,0.281,0.164,0,0,0,0,0,0,0.667,0.554
0.62,0.179,0.14,0.271,0,0,0,0,0,0,0.667,0
0.591,0.114,0.281,0.159,0,0,0,0,0,0,0.667,0.0394
0.62,0.239,0.14,0.269,0,0,0.329,0.246,0.583,0,1,0.0788
0.679,0.385,0,0.387,0,0,0.752,0,0.367,0,1,0.158
0.726,0.405,0,0.417,0,0,0.742,0,0,0,1,0.118
0.772,0.419,0,0.501,0,0,0,0,0,0,1,0
0.788,0.493,0,0.655,0.447,0.567,0,0,0,0,1,0.0788
0.772,0.649,0,0.829,0.284,1,0.373,0.86,0,0,1,0.0788
0.741,0.763,0,0.905,0,0.15,0.398,0.632,0.233,0,1,0.0394
0.679,0.704,0,0.821,0,0,0.555,0,0,0,1,0.0788
0.618,0.444,0,0.51,0,0,0.657,0,0,0,1,0.0788
0.568,0.141,0.14,0.183,0,0,0.352,0,0,0,1,0
0.56,0.0348,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.483
0.56,0.0224,0.281,0.0798,0,0,0,0,0,0.0667,1,0.313
0.57,0.0296,0.281,0.143,0,0,0,0,0,0.183,0.667,0.0394
0.585,0.0368,0.281,0.172,0,0,0,0,0,0,0.667,0
0.591,0.0427,0.281,0.175,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0394
0.591,0.0577,0.281,0.164,0,0,0,0,0,0,0.333,0.158
0.591,0.0604,0.281,0.16,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0394
0.601,0.0774,0.281,0.162,0,0,0,0,0,0,0.333,0.297
0.671,0.172,0.14,0.294,0,0,0,0,0,0.25,0.667,0.387
0.772,0.307,0,0.501,0,0,0,0,0,0,1,0.276
0.788,0.413,0,0.655,0,0,0,0,0,0,1,0.118
0.702,0.39,0.14,0.569,0,0,0,0,0,0,0.667,0.131
0.741,0.713,0,0.905,0,0,0,0,0,0,1,0.155
0.679,0.676,0,0.821,0,0,0,0,0,0,1,0
0.599,0.278,0.14,0.356,0,0,0,0,0,0,1,0.308
0.565,0.0695,0.281,0.116,0,0,0,0,0,0,1,0.137
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.171
0.56,0.0178,0.281,0.0506,0,0,0,0,0,0,1,0.309
0.558,0.0289,0.14,0.11,0,0,0,0,0,0,1,0.117
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.283
0.591,0.0427,0.281,0.175,0,0,0,0,0,0,0.333,0.394
0.591,0.0486,0.281,0.174,0,0,0,0,0,0,0.333,0.112
0.591,0.0532,0.281,0.17,0,0,0,0,0,0,0.333,0.107
0.591,0.0577,0.281,0.164,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.241
0.62,0.125,0.14,0.269,0,0,0,0,0,0,0.667,1
0.601,0.0774,0.281,0.162,0,0,0,0,0,0.25,0.333,0.118
0.671,0.172,0.14,0.294,0,0,0.388,0.246,0.233,0,0.667,0.0394
0.702,0.21,0.14,0.35,0,0,0.635,0,0,0,0.667,0.0788
0.712,0.28,0.14,0.453,0,0,0,0,0,0,0.667,0.0788
0.702,0.39,0.14,0.569,0,0,0,0,0,0,0.667,0.313
0.741,0.713,0,0.905,0,0,0,0,0,0,1,0.129
0.679,0.676,0,0.821,0,0,0,0,0,0,1,0.0788
0.58,0.147,0.281,0.203,0,0,0,0,0,0,1,0.242
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.57,0.0296,0.281,0.143,0.454,0.483,0,0,0,0,0.667,0.0394
0.585,0.0368,0.281,0.172,0.534,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.25,0.333,0
0.591,0.0486,0.281,0.174,0,0,0,0,0,0,0.333,0.118
0.591,0.0532,0.281,0.17,0,0,0,0,0,0,0.333,0.0394
0.591,0.0577,0.281,0.164,0,0,0,0,0,0,0.333,0.197
0.591,0.0604,0.281,0.16,0,0,0,0,0,0,0.333,0.118
0.591,0.0669,0.281,0.159,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.236
0.601,0.0774,0.281,0.162,0,0,0,0,0,0,0.333,0.158
0.616,0.0938,0.281,0.172,0,0,0,0,0,0,0.333,0.0394
0.772,0.307,0,0.501,0,0,0,0,0,0,1,0
0.788,0.413,0,0.655,0.145,0.0667,0,0,0,0,1,0
0.702,0.39,0.14,0.569,0.628,1,0,0,0,0,0.667,0
0.681,0.481,0.14,0.62,0,0.9,0,0,0,0,0.667,0.0788
0.601,0.236,0.281,0.307,0,0,0,0,0,0,1,0.0815
0.58,0.147,0.281,0.203,0,0,0,0,0,0,1,0.296
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.158
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.234
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.188
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,1,0.198
0.608,0.0573,0.14,0.305,0,0,0,0,0,0,1,0.788
0.618,0.069,0.14,0.318,0,0,0.405,0.246,0.25,0,1,0.398
0.647,0.113,0,0.456,0,0,0.401,0,0,0,1,0.465
0.618,0.0898,0.14,0.312,0,0,0.211,0,0,0,0.667,0
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.138
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.434
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.0394
0.6,0.0769,0.281,0.194,0,0,0,0,0,0,0.333,0.315
0.616,0.0931,0.281,0.237,0,0,0,0,0,0,0.333,0.0394
0.631,0.112,0.281,0.301,0,0,0,0,0,0,0.333,0.118
0.711,0.278,0.14,0.647,0,0,0,0,0,0.183,0.667,0.0394
0.77,0.573,0,0.919,0,0,0,0,0,0.35,1,0
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.201
0.639,0.452,0.14,0.394,0,0,0,0,0,0,1,0.225
0.598,0.276,0.14,0.345,0,0,0,0,0,0,1,0
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0.521,0.246,0.25,0,1,0.312
0.631,0.078,0,0.433,0,0,0.11,0,0,0.267,1,0.508
0.618,0.069,0.14,0.318,0,0,0,0,0,0,0.667,0.255
0.618,0.0807,0.14,0.321,0,0,0,0,0,0,0.667,0.703
0.618,0.0898,0.14,0.312,0,0,0,0,0,0,0.667,0.22
0.618,0.0989,0.14,0.3,0,0,0,0,0,0,0.667,0.268
0.618,0.104,0.14,0.292,0,0,0,0,0,0,0.667,0.118
0.618,0.117,0.14,0.289,0,0,0,0,0,0.267,0.667,0.422
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.0788
0.639,0.138,0.14,0.338,0,0,0,0,0,0,0.667,0.0394
0.67,0.17,0.14,0.425,0,0,0,0,0,0,0.667,0.0788
0.7,0.208,0.14,0.553,0,0,0,0,0,0,0.667,0
0.711,0.278,0.14,0.647,0.422,0.433,0,0,0,0,0.667,0.137
0.77,0.573,0,0.919,0.522,0.6,0,0,0,0,1,0.241
0.739,0.708,0,0.747,0.654,0,0,0,0,0,1,0.2
0.639,0.452,0.14,0.394,0,0,0,0,0,0,1,0.496
0.598,0.276,0.14,0.345,0,0,0,0,0,0,1,0.0992
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0394
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.197
0.585,0.04,0.281,0.177,0,0,0,0,0,0,0.667,0.0394
0.59,0.0582,0.281,0.184,0,0,0,0,0,0,0.667,0
0.59,0.0732,0.281,0.185,0,0,0,0,0,0,0.667,0.118
0.59,0.0849,0.281,0.181,0,0,0,0,0,0,0.667,0
0.59,0.092,0.281,0.175,0,0,0,0,0,0.267,0.667,0.356
0.618,0.178,0.14,0.292,0,0,0,0,0,0,0.667,0.473
0.59,0.113,0.281,0.169,0,0,0,0,0,0,0.333,0.188
0.59,0.128,0.281,0.173,0,0,0,0,0,0,0.333,0.175
0.639,0.261,0.14,0.338,0,0,0,0,0,0,0.667,0.0788
0.67,0.274,0.14,0.425,0,0,0,0,0,0,0.667,0.315
0.7,0.283,0.14,0.553,0,0,0,0,0,0,0.667,0.0394
0.785,0.489,0,0.946,0,0,0,0,0,0,1,0
0.77,0.643,0,0.919,0,0,0,0,0,0,1,0
0.739,0.756,0,0.747,0,0,0,0,0,0,1,0
0.677,0.698,0,0.566,0,0,0,0,0,0,1,0.197
0.616,0.441,0,0.493,0,0,0,0,0,0,1,0
0.57,0.201,0,0.249,0,0,0,0,0,0,1,0
0.559,0.0407,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0394
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.267,0.667,0.118
0.618,0.128,0.14,0.321,0,0,0.33,0.246,0.583,0.267,0.667,0
0.618,0.152,0.14,0.312,0,0,0.433,0.0702,0.45,0,0.667,0.118
0.618,0.166,0.14,0.3,0,0,0.858,0.175,0.833,0,0.667,0.118
0.618,0.178,0.14,0.292,0,0,0.255,0,0.2,0,0.667,0.197
0.618,0.209,0.14,0.289,0,0,0,0,0,0.817,0.667,0.158
0.59,0.128,0.281,0.173,0,0,0,0,0,0.267,0.667,0.155
0.6,0.139,0.281,0.194,0,0,0,0,0,0,0.667,0.117
0.67,0.274,0.14,0.425,0,0,0,0,0,0,0.667,0.0394
0.7,0.283,0.14,0.553,0,0,0,0,0,0,0.667,0.154
0.711,0.332,0.14,0.647,0.117,0.0667,0,0,0,0,0.667,0.166
0.7,0.435,0.14,0.629,0.422,0.45,0,0,0,0.267,0.667,0.0394
0.68,0.51,0.14,0.515,0,0,0,0,0,0,0.667,0
0.677,0.698,0,0.566,0,0,0,0,0,0,1,0.311
0.598,0.3,0.14,0.345,0,0,0,0,0,0,1,0.142
0.567,0.14,0.14,0.183,0,0,0,0,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0.439
0.559,0.0223,0.281,0.0578,0,0,0,0,0,0,1,0
0.559,0.0164,0.281,0.0495,0,0,0,0,0,0,1,0.197
0.559,0.0151,0.281,0.0495,0,0,0,0,0,0,1,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0394
0.559,0.0223,0.281,0.0816,0,0,0.286,0.719,0,0,1,0.276
0.577,0.043,0.14,0.245,0,0,0.635,0.772,0.25,0.433,1,0.0394
0.608,0.0573,0.14,0.305,0,0,0,0,0,0.383,1,0.558
0.59,0.0424,0.281,0.184,0,0,0,0,0,0.267,0.667,0.203
0.618,0.0807,0.14,0.321,0,0,0,0,0,0,0.667,0.339
0.59,0.0528,0.281,0.181,0,0,0,0,0,0,0.333,0.193
0.59,0.0574,0.281,0.175,0,0,0,0,0,0,0.333,0.0788
0.59,0.06,0.281,0.171,0,0,0,0,0,0,0.333,0.0788
0.59,0.0665,0.281,0.169,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.578
0.6,0.0769,0.281,0.194,0,0,0.115,0.193,0,0,0.333,0.223
0.616,0.0931,0.281,0.237,0,0,0,0.0526,0.25,0.817,0.333,0.184
0.77,0.304,0,0.804,0.426,0.433,0,0,0,0,1,0
0.785,0.409,0,0.946,0.105,0.617,0,0,0,0,1,0.0815
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0
0.68,0.477,0.14,0.515,0,0,0,0,0,0,1,0
0.6,0.234,0.281,0.222,0,0,0,0,0,0,1,0
0.58,0.146,0.281,0.197,0,0,0,0,0,0,1,0
0.564,0.0691,0.281,0.116,0,0,0,0,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.202
0.559,0.0177,0.281,0.051,0,0,0,0,0,0,1,0.0688
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.569,0.0294,0.281,0.147,0,0,0,0,0,0,0.667,0.412
0.585,0.0366,0.281,0.177,0,0,0,0,0,0,0.667,0.127
0.59,0.0424,0.281,0.184,0,0,0,0,0,0,0.333,0
0.59,0.0483,0.281,0.185,0,0,0,0,0,0,0.333,0
0.59,0.0528,0.281,0.181,0,0,0,0,0,0,0.333,0.464
0.59,0.0574,0.281,0.175,0,0,0,0,0,0.267,0.333,0
0.59,0.06,0.281,0.171,0,0,0,0,0,0,0.333,0.197
0.59,0.0665,0.281,0.169,0,0,0,0,0,0,0.333,0.0788
0.59,0.0697,0.281,0.173,0,0,0,0,0,0,0.333,0.551
0.639,0.138,0.14,0.338,0,0,0,0,0,0,0.667,0.0394
0.67,0.17,0.14,0.425,0,0,0,0,0,0,0.667,0.0788
0.631,0.112,0.281,0.301,0,0,0,0,0,0,0.333,0
0.785,0.409,0,0.946,0,0,0,0,0,0,1,0.0394
0.77,0.573,0,0.919,0,0,0,0,0,0,1,0.0394
0.739,0.708,0,0.747,0,0,0,0,0,0,1,0.126
0.677,0.671,0,0.566,0,0,0,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
