occupants,cooking_range,plug_loads_tv,plug_loads_other,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,hot_water_clothes_washer,clothes_washer,clothes_dryer,hot_water_dishwasher,dishwasher,hot_water_fixtures,refrigerator,ceiling_fan,outage,heating_season,cooling_season,natural_ventilation,water_heater_setpoint
1,0,0.382,0.681,0.482,0.354,0.354,0,0,0,0,0,0.117,0,0.692,0.354,0,1,1,0,125
1,0,0.402,0.711,0.612,0.431,0.431,0,0,0,0,0,0,0.0428,0.743,0.431,0,1,1,0,125
1,0,0.415,0.77,0.804,0.586,0.586,0,0,0,0,0.26,0.167,0.214,0.81,0.586,0,1,1,0,125
1,0,0.489,0.785,0.946,0.697,0.697,0,0,0,0,0.608,0.617,0.257,0.844,0.697,0,1,1,0,125
1,0,0.643,0.741,0.919,0.741,0.741,0,0,0,0,0.497,0,0.0428,0.81,0.741,0,1,1,0,125
1,0,0.756,0.696,0.747,0.785,0.785,0,0,0,0,0.321,0,0.0857,0.793,0.785,0,1,1,0,125
1,0,0.698,0.667,0.566,0.763,0.763,0,0,0,0,0,0,0.0857,0.776,0.763,0,1,1,0,125
1,0,0.441,0.593,0.493,0.652,0.652,0,0,0,0,0,0,0.0428,0.743,0.652,0,1,1,0,125
1,0,0.201,0.488,0.116,0.553,0.553,0,0,0,0,0,0,0,0.692,0.356,0,1,1,0,125
1,0,0.0858,0.483,0.0743,0.442,0.442,0,0,0,0,0,0,0,0.675,0.319,0,1,1,0,125
1,0,0.0429,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.658,0.258,0,1,1,0,125
1,0,0.0234,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
1,0,0.0156,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,0,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0,0.608,0.258,0,1,1,0,125
1,0,0.0273,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0.0453,0.608,0.258,0,1,1,0,125
1,0,0.0468,0.493,0.147,0.476,0.476,0,0,0,0,0,0,0.162,0.641,0.33,0,1,1,0,125
1,0.267,0.0838,0.518,0.177,0.52,0.52,0,0,0,0,0,0,0.0741,0.675,0.345,0,1,1,0,125
1,0,0.138,0.58,0.318,0.376,0.376,0,0,0,0,0,0,0,0.692,0.337,0,1,1,0,125
1,0,0.183,0.637,0.456,0.254,0.254,0,0,0,0,0,0,0.171,0.692,0.254,0,1,1,0,125
0.667,0,0.218,0.58,0.312,0.265,0.265,0,0,0,0,0,0,0,0.675,0.263,0,1,1,0,125
0.667,0,0.24,0.59,0.3,0.276,0.276,0,0,0,0,0,0,0.0428,0.675,0.27,0,1,1,0,125
0.333,0,0.257,0.532,0.171,0.265,0.265,0,0,0,0,0,0,0.0857,0.709,0.26,0,1,1,0,125
0.333,0.267,0.304,0.532,0.169,0.31,0.31,0,0,0,0,0,0,0.128,0.709,0.275,0,1,1,0,125
0,0,0.347,0.465,0.0495,0.343,0.343,0,0,0,0,0,0,0,0.709,0.258,0,1,1,0,125
1,0,0.382,0.681,0.482,0.354,0.354,0,0,0,0,0,0,0.0857,0.692,0.354,0,1,1,0,125
1,0,0.402,0.711,0.612,0.431,0.431,0,0,0,0,0,0,0.0857,0.743,0.431,0,1,1,0,125
1,0,0.415,0.77,0.804,0.586,0.586,0,0,0,0,0.606,0.417,0.257,0.81,0.586,0,1,1,0,125
1,0,0.489,0.785,0.946,0.697,0.697,0,0,0,0,0.105,0.633,0.171,0.844,0.697,0,1,1,0,125
1,0,0.643,0.649,0.629,0.741,0.741,0,0,0,0,0,0,0.385,0.81,0.58,0,1,1,0,125
1,0,0.756,0.696,0.747,0.785,0.785,0,0,0,0,0,0,0.428,0.793,0.785,0,1,1,0,125
1,0,0.698,0.667,0.566,0.763,0.763,0,0,0,0,0,0,0.171,0.776,0.763,0,1,1,0,125
1,0,0.441,0.593,0.493,0.652,0.652,0,0,0,0,0.603,0.917,0,0.743,0.652,0,1,1,0,125
1,0,0.201,0.488,0.116,0.553,0.553,0,0,0,0,0,0.133,0.0857,0.692,0.356,0,1,1,0,125
1,0,0.0721,0.465,0.0495,0.442,0.442,0,0,0,0,0,0,0,0.675,0.258,0,1,1,1,125
1,0,0.0351,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.658,0.258,0,1,1,1,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,1,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,1,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0,0.608,0.258,0,1,1,1,125
1,0,0.0351,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0.272,0.608,0.258,0,1,1,1,125
1,0,0.0565,0.548,0.342,0.476,0.476,0,0,0,0,0,0,0.41,0.641,0.476,0,1,1,1,125
0.667,0,0.078,0.57,0.305,0.52,0.52,0,0,0,0,0,0,0.155,0.675,0.432,0,1,1,1,125
0.667,0,0.0955,0.58,0.318,0.376,0.376,0,0,0,0,0,0,0,0.692,0.337,0,1,1,1,125
0.333,0,0.113,0.523,0.185,0.254,0.254,0,0,0,0,0,0,0.0857,0.692,0.257,0,1,1,1,125
0.333,0,0.127,0.523,0.181,0.265,0.265,0,0,0,0,0,0,0.0428,0.675,0.26,0,1,1,1,125
0.333,0.333,0.14,0.528,0.175,0.276,0.276,0,0,0,0,0,0,0,0.675,0.264,0,1,1,1,125
0.333,0.2,0.148,0.532,0.171,0.265,0.265,0,0,0,0,0,0,0.0428,0.709,0.26,0,1,1,1,125
0.333,0,0.168,0.532,0.169,0.31,0.31,0,0,0,0,0,0,0,0.709,0.275,0,1,1,1,125
0.333,0,0.177,0.528,0.173,0.343,0.343,0,0,0,0,0,0,0.128,0.709,0.286,0,1,1,1,125
0.333,0,0.199,0.537,0.194,0.354,0.354,0,0,0,0,0,0,0.354,0.692,0.29,0,1,1,1,125
0.667,0.333,0.248,0.629,0.425,0.431,0.431,0,0,0,0,0,0,0.189,0.743,0.373,0,1,1,1,125
0.667,1,0.304,0.669,0.553,0.586,0.586,0,0,0,0,0,0,0.403,0.81,0.477,0,1,1,1,125
1,1,0.409,0.785,0.946,0.697,0.697,0,0,0,0,0,0,0.477,0.844,0.697,0,1,1,1,125
1,0.683,0.573,0.741,0.919,0.741,0.741,0,0,0,0,0,0,0.3,0.81,0.741,0,1,1,1,125
0.667,0,0.708,0.619,0.515,0.785,0.785,0,0,0,0,0,0,0.0857,0.793,0.609,0,1,1,1,125
0.667,0,0.671,0.6,0.394,0.763,0.763,0,0.0514,0.468,0,0,0,0.0584,0.776,0.595,0,1,1,1,125
0.667,0,0.405,0.55,0.345,0.652,0.652,0,0.0981,0.128,0.783,0,0,0.124,0.743,0.521,0,1,1,1,125
0.667,0,0.175,0.488,0.116,0.553,0.553,0,0,0,0.25,0,0,0.0428,0.692,0.356,0,1,1,1,125
1,0,0.0721,0.483,0.0743,0.442,0.442,0,0,0,0,0,0,0.0428,0.675,0.319,0,1,1,0,125
1,0,0.0351,0.473,0.0578,0.409,0.409,0,0,0,0,0,0,0,0.658,0.308,0,1,1,0,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,0,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0,0.608,0.258,0,1,1,0,125
1,0.0833,0.0351,0.473,0.0816,0.398,0.398,0,0,0,0,0,0,0.0822,0.608,0.305,0,1,1,0,125
1,0.45,0.0565,0.521,0.245,0.476,0.476,0,0,0,0,0,0,0.205,0.641,0.403,0,1,1,0,125
1,0,0.078,0.57,0.305,0.52,0.52,0,0,0,0,0,0,0.162,0.675,0.432,0,1,1,0,125
1,0,0.0955,0.637,0.452,0.376,0.376,0,0,0,0,0,0,0.304,0.692,0.376,0,1,1,0,125
0.667,0,0.113,0.58,0.321,0.254,0.254,0,0,0,0,0,0,0,0.692,0.255,0,1,1,0,125
0,0,0.127,0.465,0.0495,0.265,0.265,0,0,0,0,0,0,0.0857,0.675,0.258,0,1,1,0,125
0,0,0.14,0.465,0.0495,0.276,0.276,0,0,0,0,0,0,0.3,0.675,0.258,0,1,1,0,125
0,0,0.148,0.465,0.0495,0.265,0.265,0,0,0,0,0,0,0.257,0.709,0.258,0,1,1,0,125
0,0,0.168,0.465,0.0495,0.31,0.31,0,0,0,0,0,0,0.0428,0.709,0.258,0,1,1,0,125
0,0.267,0.177,0.465,0.0495,0.343,0.343,0,0,0,0,0,0,0,0.709,0.258,0,1,1,0,125
0.333,0,0.199,0.537,0.194,0.354,0.354,0,0.717,0.596,0.0333,0,0,0,0.692,0.29,0,1,1,0,125
0.667,0,0.248,0.629,0.425,0.431,0.431,0,0.532,0,0.483,0,0,0.211,0.743,0.373,0,1,1,0,125
0.667,0.333,0.304,0.669,0.553,0.586,0.586,0,0.037,0,0,0,0,0.147,0.81,0.477,0,1,1,0,125
1,0.2,0.409,0.785,0.946,0.697,0.697,0,0,0,0,0,0,0.302,0.844,0.697,0,1,1,0,125
1,0,0.573,0.741,0.919,0.741,0.741,0,0.106,0.149,0,0,0,0,0.81,0.741,0,1,1,0,125
1,0,0.708,0.696,0.747,0.785,0.785,0,0.529,0.149,0.767,0,0,0.4,0.793,0.785,0,1,1,0,125
1,0,0.671,0.667,0.566,0.763,0.763,0,0.521,0,0.267,0,0,0.3,0.776,0.763,0,1,1,0,125
1,0,0.405,0.55,0.345,0.652,0.652,0,0.682,0,0,0,0,0,0.743,0.521,0,1,1,0,125
1,0,0.175,0.488,0.116,0.553,0.553,0,0.441,0,0,0,0,0.3,0.692,0.356,0,1,1,0,125
1,0,0.0721,0.483,0.0743,0.442,0.442,0,0.159,0,0,0,0,0,0.675,0.319,0,1,1,1,125
1,0,0.0351,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.658,0.258,0,1,1,1,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,1,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0.0428,0.625,0.258,0,1,1,1,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0.0498,0.608,0.258,0,1,1,1,125
1,0,0.0351,0.473,0.0816,0.398,0.398,0,0,0,0,0,0,0.163,0.608,0.305,0,1,1,1,125
1,0,0.0565,0.521,0.245,0.476,0.476,0,0,0,0,0,0,0.0858,0.641,0.403,0,1,1,1,125
0.333,0,0.078,0.465,0.0495,0.52,0.52,0,0,0,0,0,0,0,0.675,0.258,0,1,1,1,125
0.333,0,0.0955,0.523,0.184,0.376,0.376,0,0,0,0,0,0,0.0428,0.692,0.297,0,1,1,1,125
0.333,0,0.113,0.523,0.185,0.254,0.254,0,0,0,0,0.642,0.783,0.171,0.692,0.257,0,1,1,1,125
0.333,0,0.127,0.523,0.181,0.265,0.265,0,0,0,0,0,0,0.329,0.675,0.26,0,1,1,1,125
0.333,0,0.14,0.528,0.175,0.276,0.276,0,0,0,0,0,0,0.0951,0.675,0.264,0,1,1,1,125
0.667,0,0.148,0.6,0.292,0.265,0.265,0,0,0,0,0,0,0.315,0.709,0.263,0,1,1,1,125
0.333,0,0.168,0.532,0.169,0.31,0.31,0,0,0,0,0,0,0,0.709,0.275,0,1,1,1,125
0.333,0,0.177,0.528,0.173,0.343,0.343,0,0,0,0,0,0,0,0.709,0.286,0,1,1,1,125
0.333,0,0.199,0.537,0.194,0.354,0.354,0,0,0,0,0,0,0.257,0.692,0.29,0,1,1,1,125
0.333,0,0.248,0.547,0.237,0.431,0.431,0,0,0,0,0,0,0.135,0.743,0.316,0,1,1,1,125
0.333,0.533,0.304,0.567,0.301,0.586,0.586,0,0,0,0,0,0,0.0988,0.81,0.367,0,1,1,1,125
0.333,0,0.409,0.572,0.348,0.697,0.697,0,0,0,0,0,0,0.257,0.844,0.404,0,1,1,1,125
1,0,0.573,0.741,0.919,0.741,0.741,0,0,0,0,0,0,0,0.81,0.741,0,1,1,1,125
1,0,0.708,0.619,0.515,0.785,0.785,0,0,0,0,0,0,0.214,0.793,0.609,0,1,1,1,125
1,0,0.671,0.6,0.394,0.763,0.763,0,0,0,0,0,0,0.0428,0.776,0.595,0,1,1,1,125
1,0,0.405,0.508,0.197,0.652,0.652,0,0,0,0,0,0,0,0.743,0.389,0,1,1,1,125
1,0,0.175,0.465,0.0495,0.553,0.553,0,0.169,0,0,0,0,0.128,0.692,0.258,0,1,1,1,125
1,0,0.0721,0.465,0.0495,0.442,0.442,0,0,0,0,0,0,0,0.675,0.258,0,1,1,0,125
1,0,0.0351,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.658,0.258,0,1,1,0,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,0,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0.127,0.608,0.258,0,1,1,0,125
0.667,0,0.0351,0.473,0.0816,0.398,0.398,0,0,0,0,0,0,0.1,0.608,0.305,0,1,1,0,125
0.667,0,0.0565,0.493,0.147,0.476,0.476,0,0,0,0,0,0,0.129,0.641,0.33,0,1,1,0,125
0.667,0,0.078,0.57,0.305,0.52,0.52,0,0,0,0,0,0,0.247,0.675,0.432,0,1,1,0,125
0.667,0,0.0955,0.58,0.318,0.376,0.376,0,0,0,0,0,0,0.385,0.692,0.337,0,1,1,0,125
0,0,0.113,0.465,0.0495,0.254,0.254,0,0,0,0,0,0,0.128,0.692,0.258,0,1,1,0,125
0,0,0.127,0.465,0.0495,0.265,0.265,0,0,0,0,0,0,0.0857,0.675,0.258,0,1,1,0,125
0.333,0,0.14,0.528,0.175,0.276,0.276,0,0,0,0,0,0,0.128,0.675,0.264,0,1,1,0,125
0.667,0,0.148,0.6,0.292,0.265,0.265,0,0,0,0,0,0,0,0.709,0.263,0,1,1,0,125
0.667,0,0.168,0.6,0.289,0.31,0.31,0,0,0,0,0,0,0,0.709,0.292,0,1,1,0,125
0.667,0,0.177,0.59,0.297,0.343,0.343,0,0,0,0,0,0,0.297,0.709,0.314,0,1,1,0,125
0.333,0,0.199,0.537,0.194,0.354,0.354,0,0,0,0,0,0,0.0857,0.692,0.29,0,1,1,0,125
0.333,0,0.248,0.547,0.237,0.431,0.431,0,0,0,0,0,0,0.214,0.743,0.316,0,1,1,0,125
0.667,0,0.304,0.567,0.301,0.586,0.586,0,0,0,0,0,0,0.614,0.81,0.367,0,1,1,0,125
1,0,0.409,0.785,0.946,0.697,0.697,0,0,0,0,0,0,0.0646,0.844,0.697,0,1,1,0,125
0.667,0,0.573,0.649,0.629,0.741,0.741,0,0,0,0,0,0,0.181,0.81,0.58,0,1,1,0,125
0.667,0,0.708,0.542,0.282,0.785,0.785,0,0,0,0,0,0,0.0428,0.793,0.434,0,1,1,0,125
1,0,0.671,0.6,0.394,0.763,0.763,0,0,0,0,0,0,0.0428,0.776,0.595,0,1,1,0,125
1,0,0.405,0.55,0.345,0.652,0.652,0,0,0,0,0,0,0.0918,0.743,0.521,0,1,1,0,125
1,0,0.175,0.488,0.116,0.553,0.553,0,0,0,0,0,0,0.163,0.692,0.356,0,1,1,0,125
1,0,0.0721,0.465,0.0495,0.442,0.442,0,0,0,0,0,0,0,0.675,0.258,0,1,1,1,125
1,0,0.0351,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0.0428,0.658,0.258,0,1,1,1,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,1,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,1,125
1,0,0.0214,0.468,0.051,0.365,0.365,0,0,0,0,0,0,0,0.608,0.293,0,1,1,1,125
0.667,0,0.0351,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0.128,0.608,0.258,0,1,1,1,125
0.667,0,0.0565,0.493,0.147,0.476,0.476,0,0,0,0,0,0,0.161,0.641,0.33,0,1,1,1,125
0.333,0,0.078,0.465,0.0495,0.52,0.52,0,0,0,0,0,0,0,0.675,0.258,0,1,1,1,125
0.333,0,0.0955,0.465,0.0495,0.376,0.376,0,0,0,0,0,0,0,0.692,0.258,0,1,1,1,125
0.333,0,0.113,0.465,0.0495,0.254,0.254,0,0,0,0,0,0,0,0.692,0.258,0,1,1,1,125
0.333,0,0.127,0.465,0.0495,0.265,0.265,0,0,0,0,0,0,0,0.675,0.258,0,1,1,1,125
0.333,0,0.14,0.465,0.0495,0.276,0.276,0,0,0,0,0,0,0.104,0.675,0.258,0,1,1,1,125
0.333,0,0.148,0.532,0.171,0.265,0.265,0,0,0,0,0,0,0.173,0.709,0.26,0,1,1,1,125
0.333,0,0.168,0.532,0.169,0.31,0.31,0,0,0,0,0,0,0.133,0.709,0.275,0,1,1,1,125
0.333,0,0.177,0.528,0.173,0.343,0.343,0,0,0,0,0,0,0.0658,0.709,0.286,0,1,1,1,125
0.333,0,0.199,0.537,0.194,0.354,0.354,0,0,0,0,0,0,0.252,0.692,0.29,0,1,1,1,125
0.333,0,0.248,0.547,0.237,0.431,0.431,0,0,0,0,0,0,0.555,0.743,0.316,0,1,1,1,125
1,0,0.304,0.77,0.804,0.586,0.586,0,0,0,0,0,0,0.312,0.81,0.586,0,1,1,1,125
0.667,0.267,0.409,0.679,0.647,0.697,0.697,0,0,0,0,0.241,0.0333,0.3,0.844,0.55,0,1,1,1,125
0.667,0,0.573,0.649,0.629,0.741,0.741,0,0,0,0,0.355,0.75,0.428,0.81,0.58,0,1,1,1,125
0.667,0,0.708,0.619,0.515,0.785,0.785,0,0,0,0,0,0,0.482,0.793,0.609,0,1,1,1,125
0.667,0,0.671,0.6,0.394,0.763,0.763,0,0,0,0,0,0,0.257,0.776,0.595,0,1,1,1,125
1,0,0.405,0.55,0.345,0.652,0.652,0,0,0,0,0,0,0.356,0.743,0.521,0,1,1,1,125
1,0,0.175,0.488,0.116,0.553,0.553,0,0,0,0,0,0,0.145,0.692,0.356,0,1,1,1,125
1,0,0.0858,0.483,0.0743,0.442,0.442,0,0,0,0,0,0,0.083,0.675,0.319,0,1,1,0,125
1,0,0.0429,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.658,0.258,0,1,1,0,125
1,0,0.0234,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
1,0,0.0156,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,0,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0,0.608,0.258,0,1,1,0,125
1,0,0.0273,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.608,0.258,0,1,1,0,125
1,0,0.0468,0.465,0.0495,0.476,0.476,0,0,0,0,0,0,0.146,0.641,0.258,0,1,1,0,125
1,0,0.0838,0.465,0.0495,0.52,0.52,0,0,0,0,0,0,0.176,0.675,0.258,0,1,1,0,125
1,0,0.138,0.58,0.318,0.376,0.376,0,0,0,0,0,0,0.0794,0.692,0.337,0,1,1,0,125
0.667,0,0.183,0.523,0.185,0.254,0.254,0,0,0,0,0,0,0,0.692,0.257,0,1,1,0,125
0.333,0,0.218,0.465,0.0495,0.265,0.265,0,0,0,0,0,0,0.0857,0.675,0.258,0,1,1,0,125
1,0,0.24,0.59,0.3,0.276,0.276,0,0,0,0,0,0,0,0.675,0.27,0,1,1,0,125
0.333,0,0.257,0.532,0.171,0.265,0.265,0,0,0,0,0,0,0,0.709,0.26,0,1,1,0,125
0.333,0,0.304,0.532,0.169,0.31,0.31,0,0,0,0,0,0,0,0.709,0.275,0,1,1,0,125
0.667,0,0.347,0.59,0.297,0.343,0.343,0,0,0,0,0,0,0.0857,0.709,0.314,0,1,1,0,125
0.667,0,0.382,0.609,0.338,0.354,0.354,0,0,0,0,0,0,0.171,0.692,0.322,0,1,1,0,125
0.667,0.717,0.402,0.547,0.237,0.431,0.431,0,0,0,0,0,0,0.343,0.743,0.316,0,1,1,0,125
1,0.65,0.415,0.77,0.804,0.586,0.586,0,0,0,0,0.396,0.417,0.171,0.81,0.586,0,1,1,0,125
1,0,0.489,0.785,0.946,0.697,0.697,0,0,0,0,0.404,0.367,0.0428,0.844,0.697,0,1,1,0,125
1,0,0.643,0.741,0.919,0.741,0.741,0,0,0,0,0,0,0.0428,0.81,0.741,0,1,1,0,125
1,0,0.756,0.696,0.747,0.785,0.785,0,0,0,0,0,0,0.0428,0.793,0.785,0,1,1,0,125
1,0,0.698,0.667,0.566,0.763,0.763,0,0,0,0,0,0,0,0.776,0.763,0,1,1,0,125
1,0,0.441,0.55,0.345,0.652,0.652,0,0,0,0,0,0,0.0857,0.743,0.521,0,1,1,0,125
1,0,0.201,0.511,0.183,0.553,0.553,0,0,0,0,0,0,0.0691,0.692,0.455,0,1,1,0,125
1,0,0.0858,0.483,0.0743,0.442,0.442,0,0,0,0,0,0,0.161,0.675,0.319,0,1,1,0,125
1,0,0.0429,0.473,0.0578,0.409,0.409,0,0,0,0,0,0,0.0656,0.658,0.308,0,1,1,0,125
1,0,0.0234,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
1,0,0.0156,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,0,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0,0.608,0.258,0,1,1,0,125
1,0,0.0273,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.608,0.258,0,1,1,0,125
1,0,0.0468,0.465,0.0495,0.476,0.476,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
0.667,0,0.0838,0.465,0.0495,0.52,0.52,0,0,0,0,0,0,0,0.675,0.258,0,1,1,0,125
0.667,0,0.138,0.465,0.0495,0.376,0.376,0,0,0,0,0,0,0,0.692,0.258,0,1,1,0,125
0.667,0,0.183,0.523,0.185,0.254,0.254,0,0.116,0.319,0,0,0,0,0.692,0.257,0,1,1,0,125
0.667,0,0.218,0.58,0.312,0.265,0.265,0,0.773,0.574,0.25,0,0,0,0.675,0.263,0,1,1,0,125
0.667,0,0.24,0.59,0.3,0.276,0.276,0,0.543,0,0,0,0,0.0428,0.675,0.27,0,1,1,0,125
0.667,0,0.257,0.6,0.292,0.265,0.265,0,0,0,0,0,0,0.0428,0.709,0.263,0,1,1,0,125
0.667,0,0.304,0.6,0.289,0.31,0.31,0,0,0,0,0,0,0.0428,0.709,0.292,0,1,1,0,125
1,0,0.347,0.59,0.297,0.343,0.343,0,0,0,0,0,0,0.0428,0.709,0.314,0,1,1,0,125
1,0,0.382,0.609,0.338,0.354,0.354,0,0,0,0,0,0,0.0942,0.692,0.322,0,1,1,0,125
1,0,0.402,0.629,0.425,0.431,0.431,0,0,0,0,0,0,0.233,0.743,0.373,0,1,1,0,125
1,0,0.415,0.669,0.553,0.586,0.586,0,0,0,0,0,0,0.272,0.81,0.477,0,1,1,0,125
1,0,0.489,0.679,0.647,0.697,0.697,0,0,0,0,0,0,0.0428,0.844,0.55,0,1,1,0,125
0.667,0.533,0.643,0.649,0.629,0.741,0.741,0,0,0,0,0,0,0.171,0.81,0.58,0,1,1,0,125
1,0,0.756,0.696,0.747,0.785,0.785,0,0,0,0,0,0,0.405,0.793,0.785,0,1,1,0,125
1,0,0.698,0.667,0.566,0.763,0.763,0,0,0,0,0,0,0.385,0.776,0.763,0,1,1,0,125
1,0,0.441,0.593,0.493,0.652,0.652,0,0,0,0,0,0,0.0428,0.743,0.652,0,1,1,0,125
1,0,0.201,0.511,0.183,0.553,0.553,0,0,0,0,0,0,0.0857,0.692,0.455,0,1,1,0,125
1,0,0.0721,0.483,0.0743,0.442,0.442,0,0,0,0,0,0,0,0.675,0.319,0,1,1,1,125
1,0,0.0351,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.658,0.258,0,1,1,1,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,1,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,1,125
1,0,0.0214,0.468,0.051,0.365,0.365,0,0,0,0,0,0,0,0.608,0.293,0,1,1,1,125
1,0,0.0351,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0.0968,0.608,0.258,0,1,1,1,125
1,0,0.0565,0.493,0.147,0.476,0.476,0,0,0,0,0,0,0.101,0.641,0.33,0,1,1,1,125
0.667,0,0.078,0.518,0.177,0.52,0.52,0,0,0,0,0,0,0.293,0.675,0.345,0,1,1,1,125
0.333,0,0.0955,0.465,0.0495,0.376,0.376,0,0,0,0,0,0,0.0428,0.692,0.258,0,1,1,1,125
0.333,0,0.113,0.523,0.185,0.254,0.254,0,0,0,0,0,0,0.0857,0.692,0.257,0,1,1,1,125
0.333,0,0.127,0.523,0.181,0.265,0.265,0,0,0,0,0,0,0.0857,0.675,0.26,0,1,1,1,125
0.333,0,0.14,0.528,0.175,0.276,0.276,0,0,0,0,0,0,0.0428,0.675,0.264,0,1,1,1,125
0.333,0,0.148,0.532,0.171,0.265,0.265,0,0,0,0,0,0,0,0.709,0.26,0,1,1,1,125
0.333,0,0.168,0.532,0.169,0.31,0.31,0,0,0,0,0,0,0,0.709,0.275,0,1,1,1,125
0.667,0.583,0.177,0.528,0.173,0.343,0.343,0,0,0,0,0,0,0,0.709,0.286,0,1,1,1,125
0.667,1,0.199,0.537,0.194,0.354,0.354,0,0,0,0,0,0,0,0.692,0.29,0,1,1,1,125
1,1,0.248,0.711,0.612,0.431,0.431,0,0,0,0,0,0,0.0458,0.743,0.431,0,1,1,1,125
1,0.15,0.304,0.77,0.804,0.586,0.586,0,0,0,0,0,0,0.341,0.81,0.586,0,1,1,1,125
0.667,0.533,0.409,0.679,0.647,0.697,0.697,0,0,0,0,0,0,0.0428,0.844,0.55,0,1,1,1,125
1,0,0.573,0.741,0.919,0.741,0.741,0,0,0,0,0,0,0.0857,0.81,0.741,0,1,1,1,125
1,0,0.708,0.696,0.747,0.785,0.785,0,0,0,0,0,0,0.219,0.793,0.785,0,1,1,1,125
1,0,0.671,0.6,0.394,0.763,0.763,0,0,0,0,0,0,0.409,0.776,0.595,0,1,1,1,125
1,0,0.405,0.55,0.345,0.652,0.652,0,0,0,0,0,0,0.155,0.743,0.521,0,1,1,1,125
1,0,0.175,0.465,0.0495,0.553,0.553,0,0,0,0,0,0,0.214,0.692,0.258,0,1,1,1,125
1,0,0.0721,0.465,0.0495,0.442,0.442,0,0,0,0,0,0,0,0.675,0.258,0,1,1,0,125
1,0,0.0351,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0.0857,0.658,0.258,0,1,1,0,125
1,0,0.0175,0.465,0.0495,0.409,0.409,0,0,0,0,0,0,0,0.641,0.258,0,1,1,0,125
1,0,0.0136,0.465,0.0495,0.398,0.398,0,0,0,0,0,0,0,0.625,0.258,0,1,1,0,125
1,0,0.0214,0.465,0.0495,0.365,0.365,0,0,0,0,0,0,0.0486,0.608,0.258,0,1,1,0,125
1,0,0.0351,0.473,0.0816,0.398,0.398,0,0,0,0,0,0,0.101,0.608,0.305,0,1,1,0,125
