occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.563,0.0194,0.0604,0.0604,0,0,0,0,0,0.317,0.0451,1
0.728,0.567,0.0219,0.0857,0.0857,0,0,0,0,0,0.683,0.128,-0.817
0.394,0.566,0.0188,0.0675,0.0675,0,0,0,0,0,0,0,-0.933
0.333,0.586,0.0357,0.153,0.153,0,0,0,0,0,0,0.165,0
0.0611,0.57,0.0213,0.0735,0.0735,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.272,0.589,0.049,0.148,0.148,0,0,0,0,0,0,0.0902,0
0.333,0.594,0.06,0.165,0.165,0.687,0.483,0,0,0,0,0.135,0
0.167,0.579,0.0395,0.106,0.106,0.231,0,0,0,0,0,0.0902,0
0.333,0.594,0.0697,0.161,0.161,0,0,0,0,0,0,0.451,0
0.333,0.597,0.0743,0.162,0.162,0,0,0,0,0,0,0.226,0
0.333,0.609,0.0847,0.167,0.167,0,0,0,0,0,0,0.226,-0.55
0.606,0.675,0.174,0.293,0.293,0,0,0,0,0,0,0.0902,-1
0.939,0.769,0.331,0.529,0.529,0,0,0,0,0,0.75,0.361,-0.183
1,0.787,0.477,0.719,0.719,0,0,0,0,0,0,0.0451,1
1,0.767,0.636,0.864,0.864,0,0,0,0,0,0,0.217,1
1,0.726,0.719,0.89,0.89,0,0,0.757,0.246,0.583,0,0.196,1
1,0.632,0.408,0.503,0.503,0,0,0.813,0,0.367,0,0,1
1,0.579,0.125,0.178,0.178,0,0,0.291,0,0,0,0.404,1
1,0.567,0.0539,0.0962,0.0962,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0159,0.0501,0.0501,0,0,0,0,0,0,0.242,1
1,0.564,0.0184,0.0598,0.0598,0,0,0,0,0,0,0,1
0.894,0.568,0.0314,0.139,0.139,0,0,0,0,0,0.0667,0.16,1
0.478,0.582,0.0387,0.195,0.195,0,0,0,0,0,0.683,0.0902,-0.567
0.333,0.591,0.0396,0.175,0.175,0,0,0,0,0,0,0,-1
0.333,0.594,0.0457,0.177,0.177,0,0,0,0,0,0,0.226,-0.1
0.333,0.594,0.0513,0.175,0.175,0,0,0,0,0,0,0.226,0
0.333,0.594,0.056,0.17,0.17,0,0,0,0,0,0,0.0902,0
0.333,0.594,0.06,0.165,0.165,0,0,0,0,0,0,0.135,0
0.333,0.594,0.064,0.162,0.162,0,0,0,0,0,0,0.0451,0
0.228,0.585,0.052,0.126,0.126,0,0,0,0,0,0,0.271,0
0.0222,0.568,0.0205,0.0577,0.0577,0,0,0,0,0,0.0667,0,0
0.606,0.647,0.141,0.263,0.263,0,0,0.193,0.246,0.0833,0.183,0.135,0
0.644,0.68,0.182,0.306,0.306,0,0,0,0,0.15,0,0.0902,-0.733
0.461,0.666,0.179,0.297,0.297,0,0,0,0,0,0,0.185,-0.933
1,0.787,0.477,0.719,0.719,0,0,0,0,0,0,0.254,1
1,0.767,0.636,0.864,0.864,0,0,0,0,0,0,0.528,1
1,0.713,0.648,0.807,0.807,0,0,0,0,0,0,0.165,1
1,0.631,0.41,0.504,0.504,0,0,0,0,0,0,0.409,1
1,0.592,0.217,0.284,0.284,0,0,0,0,0,0,0,1
1,0.565,0.0264,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.317
0.644,0.564,0.02,0.0675,0.0675,0,0,0,0,0,0,0.0918,-1
0.333,0.566,0.0253,0.101,0.101,0,0,0,0,0,0,0.0902,-0.467
0.333,0.578,0.0327,0.154,0.154,0,0,0,0,0,0,0.18,0
0.333,0.591,0.0396,0.175,0.175,0,0,0,0,0,0,0.135,0
0.333,0.594,0.0457,0.177,0.177,0,0,0,0,0,0,0.406,0
0.333,0.594,0.0513,0.175,0.175,0,0,0,0,0,0.25,0.271,0
0.333,0.594,0.056,0.17,0.17,0,0,0,0,0,0,0,0
0.333,0.594,0.06,0.165,0.165,0,0,0.0795,0.0702,0,0,0.0902,0
0.333,0.594,0.064,0.162,0.162,0,0,0.775,0.175,0.233,0,0.0451,0
0.333,0.594,0.0697,0.161,0.161,0,0,0.538,0,0,0,0.226,0
0.333,0.597,0.0743,0.162,0.162,0,0,0.263,0,0,0,0.18,-0.833
0.167,0.586,0.0489,0.108,0.108,0,0,0,0,0,0,0.0451,-0.933
0.333,0.625,0.102,0.183,0.183,0,0,0,0,0,0,0,1
0.356,0.642,0.136,0.233,0.233,0,0,0,0,0,0,0.168,1
0.939,0.773,0.452,0.682,0.682,0.25,0.317,0,0,0,0,0.208,1
1,0.767,0.636,0.864,0.864,0.583,0.167,0,0,0,0,0.135,1
1,0.726,0.719,0.89,0.89,0.654,0,0,0,0,0,0,1
1,0.638,0.451,0.552,0.552,0.297,0,0,0,0,0,0,1
1,0.572,0.0655,0.107,0.107,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.572,0.0329,0.155,0.155,0,0,0,0,0,0.317,0.601,1
1,0.605,0.0654,0.362,0.362,0,0,0,0,0,0.183,0.305,1
0.789,0.623,0.0689,0.345,0.345,0,0,0,0,0,0,0.466,-0.317
0.333,0.594,0.0457,0.177,0.177,0,0,0,0,0,0,0.14,-0.7
0.333,0.594,0.0513,0.175,0.175,0,0,0,0,0,0,0.226,0
0.333,0.594,0.056,0.17,0.17,0,0,0,0,0,0,0.0902,0
0.333,0.594,0.06,0.165,0.165,0,0,0,0,0,0,0.423,0
0.333,0.594,0.064,0.162,0.162,0,0,0,0,0,0,0.45,0
0.333,0.594,0.0697,0.161,0.161,0,0,0,0,0,0,0.219,-0.333
0.544,0.61,0.0943,0.198,0.198,0,0,0,0,0,0.317,0.226,-0.683
1,0.671,0.178,0.323,0.323,0,0,0,0,0,0.183,0.0902,1
0.978,0.74,0.268,0.439,0.439,0,0,0,0,0,0.25,0.171,1
0.856,0.751,0.306,0.491,0.491,0,0,0,0,0,0,0.316,1
1,0.787,0.477,0.719,0.719,0,0,0,0,0,0,0.135,1
1,0.763,0.62,0.845,0.845,0.677,0.233,0,0,0,0,0,1
1,0.672,0.485,0.61,0.61,0.536,0,0,0,0,0,0.31,1
1,0.625,0.367,0.455,0.455,0.839,0,0,0,0,0,0,1
1,0.579,0.125,0.178,0.178,0.67,0,0,0,0,0,0,1
1,0.567,0.062,0.104,0.104,0.59,0,0,0,0,0,0,1
1,0.564,0.0287,0.061,0.061,0.438,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.978,0.566,0.0227,0.0891,0.0891,0,0,0,0,0,0.25,0.239,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.394,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.333,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.333,0.574,0.0404,0.0888,0.0888,0,0,0,0,0,0.25,0,1
0.333,0.594,0.0899,0.17,0.17,0,0,0,0,0,0,0,1
0.333,0.594,0.0969,0.165,0.165,0,0,0,0,0,0,0.18,1
0.333,0.594,0.106,0.162,0.162,0,0,0,0,0,0,0.18,1
0.356,0.596,0.129,0.169,0.169,0,0,0,0,0,0,0.406,1
0.667,0.63,0.253,0.274,0.274,0,0,0,0,0,0,0.0451,1
0.667,0.654,0.274,0.284,0.284,0,0,0,0,0,0,0,1
0.667,0.685,0.286,0.316,0.316,0,0,0,0,0,0,0.271,1
0.772,0.733,0.36,0.452,0.452,0,0,0,0,0,0,0.135,1
1,0.787,0.556,0.719,0.719,0,0,0.361,0.246,0.0833,0.25,0.135,1
1,0.767,0.702,0.864,0.864,0,0,0.612,0,0.15,0,0.0451,1
1,0.726,0.763,0.89,0.89,0,0,0.326,0,0,0,0.0451,1
1,0.664,0.637,0.731,0.731,0,0,0.609,0,0,0,0,1
1,0.607,0.377,0.433,0.433,0,0,0.555,0,0,0.25,0,1
1,0.57,0.139,0.179,0.179,0,0,0,0,0,0,0,1
1,0.564,0.0345,0.0672,0.0672,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.978,0.564,0.0193,0.0508,0.0508,0,0,0,0,0,0,0.0451,1
0.667,0.563,0.0204,0.0606,0.0606,0,0,0,0,0,0,0.135,1
0.667,0.566,0.0239,0.101,0.101,0,0,0,0,0,0,0.0451,1
0.667,0.578,0.0326,0.154,0.154,0,0,0,0,0,0,0.135,1
0.667,0.612,0.0717,0.278,0.278,0.215,0.317,0,0,0,0,0.135,1
0.644,0.621,0.108,0.296,0.296,0.709,0.167,0,0,0,0,0.0451,1
0.522,0.611,0.115,0.245,0.245,0,0,0,0,0,0,0.0902,1
0.478,0.607,0.12,0.223,0.223,0,0,0,0,0,0,0.0902,1
0.333,0.594,0.0969,0.165,0.165,0,0,0,0,0,0,0.18,1
0.439,0.603,0.137,0.197,0.197,0,0,0,0,0,0,0.316,1
0.939,0.647,0.31,0.363,0.363,0,0,0.586,0.246,0.583,0,0,1
0.894,0.65,0.33,0.35,0.35,0,0,0.251,0,0.117,0,0.226,1
0.539,0.633,0.223,0.237,0.237,0,0,0,0,0,0,0.271,-0.0667
0,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,-0.55
0,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,0
0.0222,0.57,0.033,0.0677,0.0677,0,0,0.0963,0.0702,0,0,0,0
0.356,0.636,0.263,0.341,0.341,0,0,0.468,0.175,0.233,0,0,-0.433
0.939,0.715,0.716,0.837,0.837,0,0,0.106,0,0,0,0,-0.183
1,0.658,0.591,0.682,0.682,0,0,0,0,0,0,0,1
1,0.593,0.257,0.305,0.305,0,0,0,0,0,0,0,1
1,0.569,0.11,0.15,0.15,0,0,0,0,0,0,0,1
1,0.564,0.0295,0.0672,0.0672,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.567,0.0224,0.0878,0.0878,0,0,0,0,0,0,0.427,1
0.811,0.58,0.0362,0.178,0.178,0,0,0,0,0,0,0.301,-0.567
0.667,0.591,0.0396,0.175,0.175,0,0,0,0,0,0,0.0451,-0.817
0.561,0.609,0.0594,0.241,0.241,0,0,0,0,0,0,0.395,0
0.606,0.618,0.0802,0.277,0.277,0,0,0,0,0,0,0.0975,0
0.5,0.609,0.0766,0.23,0.23,0,0,0,0,0,0,0.0451,0
0.561,0.614,0.0894,0.245,0.245,0,0,0,0,0,0,0.135,0
0.333,0.594,0.064,0.162,0.162,0,0,0,0,0,0,0.18,0
0.333,0.594,0.0697,0.161,0.161,0,0,0,0,0,0,0.271,0
0.356,0.6,0.0785,0.17,0.17,0,0,0,0,0,0,0.0902,-0.433
0.689,0.657,0.158,0.292,0.292,0,0,0,0,0,0,0.168,-0.933
1,0.745,0.274,0.449,0.449,0,0,0,0,0,0.25,0.22,1
0.833,0.746,0.299,0.48,0.48,0,0,0,0,0,0.25,0,1
1,0.787,0.477,0.719,0.719,0.673,0.817,0,0,0,0,0,1
1,0.767,0.636,0.864,0.864,0.566,0.4,0,0,0,0,0.0902,1
1,0.713,0.648,0.807,0.807,0.55,0,0,0,0,0,0,1
1,0.605,0.254,0.325,0.325,0,0,0,0,0,0,0,1
1,0.568,0.0409,0.0786,0.0786,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0184,0.0598,0.0598,0,0,0,0,0,0,0.207,1
1,0.566,0.0253,0.101,0.101,0,0,0,0,0,0,0.316,1
1,0.59,0.0465,0.241,0.241,0,0,0,0,0,0,0.0902,1
0.728,0.595,0.0435,0.198,0.198,0,0,0,0,0,0,0.134,-0.817
0.394,0.579,0.0319,0.114,0.114,0,0,0,0,0,0,0,-0.9
0.333,0.594,0.0513,0.175,0.175,0,0,0,0,0,0,0.316,0
0.333,0.594,0.056,0.17,0.17,0,0,0,0,0,0,0.271,0
0.356,0.596,0.0631,0.173,0.173,0,0,0,0,0,0.0667,0.0451,0
0.561,0.614,0.0952,0.239,0.239,0,0,0,0,0,0.183,0.226,0
0.356,0.596,0.0734,0.169,0.169,0,0,0,0,0,0,0.0451,0
0.667,0.63,0.132,0.274,0.274,0,0,0,0,0,0,0.0902,0
0.394,0.617,0.0962,0.188,0.188,0,0,0,0,0,0,0.18,0
0.333,0.625,0.102,0.183,0.183,0,0,0,0,0,0,0,0
0.522,0.679,0.195,0.322,0.322,0,0,0,0,0,0.25,0.167,-0.767
0.689,0.718,0.336,0.514,0.514,0,0,0,0,0,0,0.468,-0.933
1,0.767,0.636,0.864,0.864,0,0,0,0,0,0,0.316,1
1,0.726,0.719,0.89,0.89,0,0,0,0,0,0,0,1
1,0.612,0.296,0.373,0.373,0,0,0,0,0,0,0.124,1
1,0.573,0.0744,0.117,0.117,0,0,0,0,0,0,0.308,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.564,0.0196,0.0655,0.0655,0,0,0,0,0,0,0.0451,-0.317
0.478,0.567,0.0198,0.0738,0.0738,0,0,0,0,0,0,0.0726,-1
0.333,0.586,0.0357,0.153,0.153,0.534,0.483,0,0,0,0.317,0.135,-0.283
0.333,0.594,0.0457,0.177,0.177,0.113,0,0,0,0,0.433,0.226,0
0.333,0.594,0.0513,0.175,0.175,0,0,0,0,0,0,0,0
0.311,0.592,0.0531,0.163,0.163,0,0,0,0,0,0,0.135,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.106,0.577,0.0362,0.0862,0.0862,0,0,0,0,0,0,0.135,0
0.522,0.637,0.126,0.235,0.235,0,0,0,0,0,0,0.361,-0.9
0.772,0.707,0.22,0.364,0.364,0,0,0,0,0,0,0.468,-0.683
1,0.782,0.349,0.557,0.557,0.105,0.0667,0,0,0,0.5,0.18,1
0.894,0.765,0.416,0.636,0.636,0.375,0.417,0,0,0,0,0.18,1
0.667,0.7,0.43,0.593,0.593,0,0,0,0,0,0,0.0451,1
0.667,0.66,0.413,0.527,0.527,0,0,0,0,0,0,0,1
0.667,0.598,0.213,0.277,0.277,0,0,0,0,0,0,0,1
0.667,0.578,0.108,0.156,0.156,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.772,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0184,0.0598,0.0598,0,0,0.0826,0.246,0.0833,0,0.135,1
1,0.568,0.0331,0.146,0.146,0,0,0.491,0,0.15,0,0.187,1
0.811,0.582,0.0387,0.195,0.195,0,0,0.746,0,0,0,0.158,-0.567
0.667,0.591,0.0396,0.175,0.175,0,0,0.625,0,0,0,0.18,-0.717
0.667,0.603,0.0563,0.217,0.217,0,0,0.488,0,0,0,0.0902,0
0.394,0.599,0.0574,0.198,0.198,0,0,0,0,0,0,0,0
0.333,0.594,0.056,0.17,0.17,0,0,0,0,0,0,0.0902,0
0.333,0.594,0.06,0.165,0.165,0,0,0,0,0,0,0.439,0
0.333,0.594,0.064,0.162,0.162,0,0,0,0,0,0,0.679,0
0.333,0.594,0.0697,0.161,0.161,0,0,0,0,0,0,0.436,-0.0833
0.333,0.597,0.0743,0.162,0.162,0,0,0,0,0,0,0.271,-1
0.606,0.647,0.141,0.263,0.263,0,0,0,0,0,0,0.271,-0.183
0.667,0.685,0.188,0.316,0.316,0,0,0,0,0,0.25,0.226,1
0.856,0.751,0.306,0.491,0.491,0,0,0,0,0,0,0.0451,1
1,0.787,0.477,0.719,0.719,0,0,0,0,0,0,0,1
1,0.712,0.465,0.641,0.641,0,0,0.502,0.246,0.233,0,0,1
1,0.672,0.485,0.61,0.61,0,0,0.535,0,0,0,0.298,1
1,0.625,0.367,0.455,0.455,0,0,0.586,0,0,0,0.121,1
1,0.579,0.125,0.178,0.178,0,0,0.0917,0,0,0,0,1
1,0.567,0.06,0.104,0.104,0,0,0,0,0,0,0,1
1,0.563,0.0317,0.0699,0.0699,0,0,0,0,0,0,0,1
1,0.564,0.0208,0.0558,0.0558,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0169,0.0505,0.0505,0,0,0,0,0,0,0.0451,1
1,0.563,0.0197,0.0606,0.0606,0,0,0,0,0,0,0.135,1
1,0.567,0.0262,0.107,0.107,0,0,0,0,0,0,0.165,1
1,0.599,0.0558,0.297,0.297,0,0,0,0,0,0.25,0.589,1
1,0.642,0.0863,0.426,0.426,0,0,0,0,0,0,0,1
0.622,0.619,0.0695,0.288,0.288,0,0,0,0,0,0,0.18,-0.567
0.228,0.585,0.0392,0.136,0.136,0,0,0,0,0,0,0.0451,-0.45
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.106,0.574,0.0307,0.0856,0.0856,0,0,0,0,0,0,0.0902,0
0.439,0.603,0.0806,0.197,0.197,0,0,0,0,0,0,0.18,0
0.667,0.623,0.123,0.272,0.272,0,0,0,0,0,0,0,0
0.667,0.63,0.132,0.274,0.274,0,0,0,0,0,0,0.18,-0.583
0.667,0.658,0.157,0.287,0.287,0,0,0,0,0,0,0.18,-0.433
0.5,0.657,0.148,0.254,0.254,0,0,0,0,0,0.25,0.0902,-0.183
0.856,0.751,0.306,0.491,0.491,0,0,0,0,0,0,0.0451,-0.167
1,0.787,0.477,0.719,0.719,0,0,0,0,0,0,0.0451,1
1,0.767,0.636,0.864,0.864,0,0,0,0,0,0,0.0902,1
1,0.726,0.719,0.89,0.89,0.157,0.0667,0,0,0,0,0,1
1,0.664,0.606,0.731,0.731,0.602,0.917,0,0,0,0,0.162,1
1,0.601,0.293,0.372,0.372,0.627,0,0,0,0,0,0,1
1,0.569,0.0922,0.142,0.142,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.019,0.0505,0.0505,0,0,0,0,0,0,0.135,1
1,0.564,0.0191,0.0506,0.0506,0,0,0,0,0,0,0.135,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.577,0.0307,0.137,0.137,0,0,0,0,0,0,0.362,1
1,0.591,0.0472,0.175,0.175,0,0,0,0,0,0,0.548,1
1,0.603,0.083,0.217,0.217,0,0,0,0,0,0,0.486,1
0.728,0.609,0.112,0.237,0.237,0,0,0,0,0,0,0.222,1
0.667,0.623,0.161,0.291,0.291,0,0,0,0,0,0,0.192,1
0.644,0.621,0.17,0.273,0.273,0,0,0,0,0,0,0.301,1
0.167,0.579,0.0609,0.106,0.106,0,0,0,0,0,0,0.231,-0.4
0.333,0.594,0.122,0.161,0.161,0,0,0,0,0,0.25,0.377,0
0.333,0.597,0.136,0.162,0.162,0,0,0,0,0,0,0.0902,-0.217
0.878,0.684,0.355,0.36,0.36,0,0,0,0,0,0,0.135,-0.183
1,0.745,0.419,0.449,0.449,0,0,0,0,0,0,0.0451,1
0.728,0.722,0.334,0.416,0.416,0,0,0.428,0.246,0.233,0,0,-0.15
0.833,0.751,0.458,0.599,0.599,0,0,0.488,0,0,0,0.226,-0.467
0.667,0.7,0.474,0.593,0.593,0,0,0.413,0,0,0,0,-0.417
0.667,0.672,0.515,0.61,0.61,0,0,0,0,0,0,0,0
0.667,0.631,0.431,0.504,0.504,0,0,0,0,0,0,0,0
0.667,0.582,0.165,0.206,0.206,0,0,0,0,0,0,0.13,-0.0333
0.772,0.567,0.0675,0.102,0.102,0,0,0,0,0,0,0,-0.683
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.019,0.0505,0.0505,0,0,0,0,0,0,0.271,1
1,0.563,0.0204,0.0606,0.0606,0,0,0,0,0,0,0,1
1,0.567,0.0231,0.0934,0.0934,0,0,0,0,0,0,0.189,1
1,0.578,0.0326,0.154,0.154,0,0,0,0,0,0,0.192,1
0.894,0.581,0.0341,0.135,0.135,0,0,0,0,0,0,0.0451,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.574,0.0404,0.0888,0.0888,0,0,0,0,0,0,0.0902,1
0.667,0.594,0.0899,0.17,0.17,0,0,0,0,0,0,0,1
0.667,0.618,0.161,0.259,0.259,0,0,0,0,0,0,0.512,1
0.75,0.621,0.183,0.267,0.267,0,0,0,0,0,0,0.593,-0.117
0.833,0.609,0.175,0.217,0.217,0,0,0,0,0,0,0.316,-0.1
0.772,0.637,0.272,0.29,0.29,0,0,0.329,0.246,0.583,0,0.0451,1
1,0.698,0.401,0.401,0.401,0,0,0.752,0,0.367,0,0.135,1
1,0.745,0.419,0.449,0.449,0,0,0.742,0,0,0,0,1
1,0.782,0.453,0.557,0.557,0,0,0,0,0,0,0.135,1
1,0.787,0.556,0.719,0.719,0.447,0.567,0,0,0,0,0.0902,1
1,0.767,0.702,0.864,0.864,0.284,1,0.373,0.86,0,0,0,1
1,0.726,0.763,0.89,0.89,0,0.15,0.398,0.632,0.233,0,0.135,1
1,0.664,0.637,0.731,0.731,0,0,0.555,0,0,0,0,1
1,0.596,0.284,0.334,0.334,0,0,0.657,0,0,0,0,1
1,0.569,0.109,0.149,0.149,0,0,0.352,0,0,0,0.0451,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0193,0.0622,0.0622,0,0,0,0,0,0,0.287,1
0.728,0.566,0.0265,0.107,0.107,0,0,0,0,0,0.0667,0.17,1
0.667,0.578,0.0327,0.154,0.154,0,0,0,0,0,0.183,0.271,1
0.561,0.591,0.0396,0.175,0.175,0,0,0,0,0,0,0.226,-0.317
0.228,0.585,0.035,0.137,0.137,0,0,0,0,0,0,0.135,-0.817
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.189,0.581,0.0394,0.118,0.118,0,0,0,0,0,0,0.0902,0
0.333,0.592,0.057,0.158,0.158,0,0,0,0,0,0,0.0902,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.228,0.579,0.0424,0.106,0.106,0,0,0,0,0,0,0.18,0
0.106,0.577,0.0362,0.0862,0.0862,0,0,0,0,0,0,0.0451,-0.683
0.5,0.633,0.12,0.227,0.227,0,0,0,0,0,0,0.277,-0.5
0.711,0.697,0.205,0.341,0.341,0,0,0,0,0,0.25,0.0902,-0.0667
1,0.782,0.349,0.557,0.557,0,0,0,0,0,0,0,1
0.728,0.727,0.348,0.534,0.534,0,0,0,0,0,0,0,1
0.939,0.754,0.601,0.816,0.816,0,0,0,0,0,0,0.206,1
1,0.726,0.719,0.89,0.89,0,0,0,0,0,0,0.168,1
1,0.658,0.564,0.682,0.682,0,0,0,0,0,0,0.271,1
1,0.582,0.15,0.206,0.206,0,0,0,0,0,0,0.252,1
1,0.567,0.0539,0.0962,0.0962,0,0,0,0,0,0,0.114,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0169,0.0505,0.0505,0,0,0,0,0,0,0.205,1
1,0.562,0.0223,0.0706,0.0706,0,0,0,0,0,0,0.592,1
0.456,0.564,0.0187,0.0614,0.0614,0,0,0,0,0,0,0,-0.817
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.417
0.333,0.586,0.0357,0.153,0.153,0,0,0,0,0,0,0.496,0
0.333,0.592,0.0434,0.169,0.169,0,0,0,0,0,0,0.288,0
0.333,0.574,0.0284,0.0888,0.0888,0,0,0,0,0,0,0.188,0
0.311,0.592,0.0531,0.163,0.163,0,0,0,0,0,0,0.2,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.55
0.189,0.581,0.0478,0.113,0.113,0,0,0,0,0,0,0.315,-0.75
0.333,0.597,0.0743,0.162,0.162,0,0,0,0,0,0,0.15,-0.117
0.606,0.637,0.126,0.235,0.235,0,0,0,0,0,0.25,0.0902,-0.183
0.667,0.685,0.188,0.316,0.316,0,0,0.388,0.246,0.233,0,0.0451,1
0.689,0.714,0.247,0.401,0.401,0,0,0.635,0,0,0,0.226,1
0.894,0.765,0.416,0.636,0.636,0,0,0,0,0,0,0,-0.117
0.856,0.736,0.553,0.75,0.75,0,0,0,0,0,0,0.419,-0.1
1,0.726,0.719,0.89,0.89,0,0,0,0,0,0,0.189,1
